player_matchName,player_playerId,contestantId,team_name,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,label,match_id,date,totalLongBalls,accurateCrossNocorner,totalCross,possLostAll,goals,attemptsConcededIbox,goalAssist
M. Hansen,2g019dl7zougqjo7usig0rf11,dbl7ir1qugqz8nvp1vzn8im50,OB,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Ivančević,eq15hjcxpdrl5vca2q7s4tr3e,dbl7ir1qugqz8nvp1vzn8im50,OB,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Jensen,1b32j0lqi7ggcabdra4tygxzo,dbl7ir1qugqz8nvp1vzn8im50,OB,4,1,Substitute,NaN,Attacker,3,2,3,NaN,3,2,NaN,NaN,4,3,22,NaN,NaN,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,1,4,NaN,4,NaN
W. Martin,15jhbyn4wsbd865fd9djcwaok,dbl7ir1qugqz8nvp1vzn8im50,OB,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,1,NaN
J. Selvén,rbk7g9mpasw3edltliscyzv8,dbl7ir1qugqz8nvp1vzn8im50,OB,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
T. Slotsager,wrckom9vy4352nos44600ydw,dbl7ir1qugqz8nvp1vzn8im50,OB,1,1,Substitute,NaN,Defender,1,NaN,NaN,NaN,NaN,1,NaN,1,2,NaN,1,2,2,1,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,1,NaN,NaN,1,NaN,2,NaN
T. Trybull,wha77a8wm7jyn32743y0w79x,dbl7ir1qugqz8nvp1vzn8im50,OB,2,1,Substitute,NaN,Midfielder,9,NaN,1,NaN,7,NaN,NaN,3,9,7,21,2,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,433,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,4,NaN
L. Schulz,64vlnkuqfh7rnymg8qku8amwa,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Goalkeeper,Centre,NaN,17,NaN,4,1,18,2,NaN,8,22,21,90,20,7,13,15,2,7,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,19,NaN,NaN,10,NaN,14,NaN
G. Mortensen,bvw5oc4c040ey5dt5wn0choiy,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,4,NaN,Defender,Left,NaN,21,3,5,3,13,3,1,8,28,15,90,11,2,3,16,3,5,NaN,2,NaN,NaN,1,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,3,NaN,3,14,NaN,14,NaN
M. Houkjær,6xnn9048x2zmwprfsg0lhq61g,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,NaN,Defender,Left/Centre,NaN,10,NaN,1,NaN,8,NaN,NaN,2,15,12,45,8,1,NaN,3,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,2,NaN,NaN,5,NaN,11,NaN
M. Greve,ef7l91pb4w6yk7lijxjxlievp,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,NaN,Defender,Centre/Right,NaN,39,NaN,6,NaN,28,3,NaN,12,57,37,90,34,8,4,21,5,11,1,3,1,1,2,NaN,2,NaN,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,14,NaN,NaN,19,NaN,14,NaN
M. Lassen,duahzgqspyuy2gu31u3s8ky96,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,NaN,Defender,Right,NaN,16,2,6,2,8,2,1,9,25,11,79,15,4,4,17,5,8,1,2,1,1,5,2,5,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,5,NaN,2,17,NaN,13,NaN
M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,3,1,Midfielder,Left,NaN,7,2,4,2,4,2,1,3,10,5,59,2,1,3,6,1,3,NaN,NaN,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,1,NaN,1,7,NaN,13,NaN
O. Øhlenschlæger,7j35sfip0xb51mpa91wzikrh0,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,9,1,Midfielder,Left/Centre,NaN,25,2,8,2,12,1,1,14,29,13,90,7,4,4,18,7,9,NaN,NaN,NaN,3,NaN,1,NaN,2,2,1,NaN,NaN,NaN,NaN,NaN,1,1,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,2,NaN,1,13,NaN,14,NaN
V. Mpindi,78iynnu6cnznv6fxpo4br4mlm,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,8,1,Midfielder,Centre/Right,NaN,29,1,1,NaN,22,3,NaN,7,35,28,75,7,3,7,7,4,4,NaN,NaN,NaN,3,3,NaN,3,1,NaN,NaN,NaN,1,NaN,NaN,NaN,2,2,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,4,NaN,NaN,9,NaN,13,NaN
F. Børsting,egwhlgopjtjkop7ozy7ltk1cl,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,7,1,Midfielder,Right,NaN,22,NaN,6,4,7,2,NaN,16,33,12,90,10,3,3,24,13,16,1,2,1,NaN,NaN,2,NaN,NaN,3,1,NaN,1,NaN,NaN,NaN,2,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,1,NaN,2,13,NaN,14,NaN
S. Borgelin,ju24rgwcctj5yizl54o91gfe,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,7,4,Striker,Left/Centre,NaN,11,1,9,6,4,NaN,1,9,18,6,74,1,1,1,14,4,5,NaN,2,NaN,1,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,3,3,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,1,NaN,NaN,17,NaN,13,NaN
K. Kusk,11cna826ls27ahux2w0ckapqt,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,7,1,Striker,Centre/Right,NaN,28,5,4,10,5,1,2,26,36,9,90,14,9,2,36,22,26,2,1,2,1,NaN,5,NaN,NaN,5,NaN,1,NaN,NaN,1,NaN,1,1,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,3,NaN,6,18,NaN,14,NaN
M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,NaN,Substitute,NaN,Defender,5,1,2,1,2,NaN,NaN,3,6,2,11,NaN,1,NaN,4,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,4,NaN,1,NaN
O. Jebali,18vvlxsaoloypja4fdddj687o,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,1,Substitute,NaN,Defender,29,NaN,1,NaN,19,3,NaN,10,37,23,45,16,6,4,14,4,6,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,7,NaN,NaN,8,NaN,3,NaN
L. Jensen,139g7ilwvcpl519v3scnweg2d,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,3,NaN,Substitute,NaN,Attacker,11,NaN,5,1,3,NaN,NaN,9,13,3,31,4,3,3,13,9,11,2,3,2,1,NaN,2,NaN,1,5,2,NaN,2,NaN,NaN,NaN,1,1,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,1,NaN,2,6,NaN,1,NaN
P. Rejnhold,6gi9kejni27hjp7b43djczz6d,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Hannesbo,7ar33yy0wd5ah5o8om1l12pgq,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
L. Steffensen,9l89n30nejpn2u22ygvchwnze,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2,2,Substitute,NaN,Attacker,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,1,NaN
R. Thellufsen,5hr1cb6e6xb3eyjnau7w4825l,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Midfielder,13,NaN,NaN,NaN,7,NaN,NaN,7,15,8,15,5,1,NaN,8,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,1,NaN,NaN,2,NaN,1,NaN
M. Nielsen,dy7tdtffhczukm4vrkgp1ctn8,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,OB vs Vendsyssel,6aq2cnsvqhsfyz7s6ekjczjmc,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Delač,8uhv14rin2znrr0wqgvcc2f2t,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Goalkeeper,Centre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,1,NaN,NaN,1,NaN,1,NaN
C. Tapé,bdz03qovxerzrv12lgljae1p0,a9vw7ikerpr4cuweeeka5aneg,Horsens,5,2,Defender,Left,NaN,26,2,7,2,14,4,1,13,37,18,90,23,5,5,21,5,6,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,8,NaN,1,23,NaN,7,NaN
F. Roslyng,4i0jiisff5k1efcgf27skpqfo,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,1,Defender,Left/Centre,NaN,19,NaN,6,2,15,1,NaN,4,30,17,90,13,3,1,13,1,5,NaN,4,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,15,NaN,NaN,12,NaN,7,NaN
O. Kolskogen,4lxxyqy78jkglhv2w6crzcnsa,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,NaN,Defender,Centre/Right,NaN,25,NaN,1,NaN,20,1,NaN,6,27,20,90,7,3,1,8,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,2,NaN,NaN,2,NaN,7,NaN
M. Kallesøe,a6ymx4wkrn260rtpb360nsiqd,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,NaN,Defender,Right,NaN,18,2,5,4,8,1,1,12,24,8,90,14,6,2,21,6,9,2,2,2,1,1,3,1,NaN,1,1,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,5,2,5,14,NaN,7,NaN
F. Christensen,5w0giylttgiapseaw6qky0mxg,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,NaN,Midfielder,Left/Centre,NaN,31,2,4,2,12,2,2,19,41,14,90,16,6,4,27,8,15,1,2,1,2,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,3,NaN,NaN,12,NaN,7,NaN
K. Lusavec,dfxs5u8rdcxhzp33aks3acdn8,a9vw7ikerpr4cuweeeka5aneg,Horsens,3,NaN,Midfielder,Centre,NaN,42,1,5,NaN,20,3,1,26,54,25,90,26,13,8,33,13,17,NaN,1,NaN,5,1,1,1,1,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,3,1,1,12,NaN,7,NaN
A. Herdonsson,9dh7cnu4uzbraeck0t5iqlj4k,a9vw7ikerpr4cuweeeka5aneg,Horsens,4,2,Midfielder,Centre/Right,NaN,22,NaN,5,NaN,10,1,NaN,13,27,11,68,9,4,2,17,7,10,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,2,NaN,NaN,5,NaN,7,NaN
S. Ngabo,81w1fqi66z0ibawynhraybaxg,a9vw7ikerpr4cuweeeka5aneg,Horsens,4,NaN,Attacking Midfielder,Left/Centre,NaN,17,6,7,1,5,1,3,12,21,6,82,6,2,4,15,6,9,NaN,NaN,1,3,NaN,NaN,NaN,4,8,2,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,13,1,7,1
E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,a9vw7ikerpr4cuweeeka5aneg,Horsens,4,1,Attacking Midfielder,Centre/Right,NaN,15,1,2,6,5,2,NaN,13,28,8,82,7,4,3,25,5,14,1,1,2,1,1,3,1,2,5,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,3,2,5,19,1,7,1
S. Pingel,3epwf56ozg73hueacwmckk0r9,a9vw7ikerpr4cuweeeka5aneg,Horsens,7,7,Striker,Centre,NaN,10,NaN,5,3,4,NaN,NaN,8,15,4,68,5,3,NaN,14,4,8,NaN,4,NaN,NaN,NaN,1,NaN,1,5,2,NaN,NaN,NaN,NaN,NaN,3,2,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,1,8,1,7,NaN
S. Doua,6qko3f8w2ap9ynbuq2g55i5n8,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Hyseni,a48bpdpt0siemxqtr3rubwbu,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
K. Karikari,cqsc3mj8klukkgutdrpegybdg,a9vw7ikerpr4cuweeeka5aneg,Horsens,2,NaN,Substitute,NaN,Attacker,3,NaN,2,2,NaN,NaN,NaN,3,5,NaN,22,1,1,NaN,5,2,4,1,2,2,NaN,NaN,NaN,NaN,1,3,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,3,NaN,NaN,1
O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,a9vw7ikerpr4cuweeeka5aneg,Horsens,3,3,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,NaN,1,NaN,1,2,NaN,8,1,NaN,1,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,1,NaN,NaN,1,NaN,NaN,NaN
A. Ludwig,61vr9xr91fr4g6ayzga5vn9w5,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,a9vw7ikerpr4cuweeeka5aneg,Horsens,2,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,1,NaN,NaN,NaN,2,3,NaN,8,NaN,NaN,NaN,3,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,3,NaN,NaN,NaN
A. Hoff,2h94np282g0qtzal1czznequi,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Goalkeeper,6,NaN,1,1,8,1,NaN,6,15,10,84,22,8,7,18,3,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,20,NaN,NaN,15,NaN,6,NaN
Y. Ouorou,7hso2bszmf4qal560jhrg2904,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A. Moro,51ymbnikkta369rn3exb1g7bo,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,NaN,Substitute,NaN,Midfielder,4,NaN,1,NaN,2,NaN,NaN,2,5,2,22,2,2,NaN,3,2,3,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,1,NaN,NaN,NaN
K. Kristensen,45bcgucg627rhrdgt8tn9hd9m,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,NaN,NaN,Goalkeeper,Centre,NaN,27,NaN,1,NaN,27,3,NaN,1,33,28,90,15,2,13,7,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,11,NaN,NaN,7,NaN,9,NaN
L. Montano,1se7wkenvs4elrapvdw9mdnje,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2,NaN,Defender,Left,NaN,14,NaN,4,7,4,NaN,NaN,12,25,8,90,17,9,3,22,5,11,1,1,1,2,4,5,4,1,1,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,7,2,5,17,NaN,9,NaN
T. Stagaard,c7buy99bjqmkmno8w5t0189d6,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2,1,Defender,Left/Centre,NaN,65,NaN,1,1,49,4,NaN,19,75,52,90,33,11,4,26,6,12,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,21,NaN,NaN,10,NaN,9,NaN
J. Meyer,839pm7rmjp6q1bt52f7ek9vys,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,8,4,Defender,Centre/Right,NaN,60,NaN,6,4,47,2,NaN,15,74,54,90,33,5,3,22,4,7,NaN,6,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,10,NaN,NaN,14,NaN,9,NaN
P. Tjørnelund,37mo55lynu3blqnb8k9ln8k16,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,3,1,Defender,Right,NaN,22,1,10,10,13,NaN,NaN,13,33,17,90,18,6,2,24,6,10,NaN,2,NaN,2,3,5,3,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,3,1,5,22,NaN,9,NaN
A. Troelsen,bmkwmf5f2ssnw2cq7uga7yd5g,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,4,2,Defensive Midfielder,Centre,NaN,25,NaN,4,4,18,1,NaN,10,32,21,82,14,3,4,14,6,6,1,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,5qc2yscxcpt1f1lkwahrn9250,2025-04-18,NaN,NaN,NaN,12,NaN,8,NaN
