x,y,playerName,teamName,pass_receiver,period,gameClock,label,date,bypassed_opponents,bypassed_defenders,closest_opponent_distance
30.9,20.9,J. Egeris,B 93,A. Vaporakis,1,1121.0,B 93 vs Esbjerg,2024-10-04,0,0,4.9
13.3,37.9,A. Vaporakis,B 93,J. Egeris,1,1123.0,B 93 vs Esbjerg,2024-10-04,0,0,23.59
25.2,16.5,J. Egeris,B 93,L. Henriksen,1,1127.0,B 93 vs Esbjerg,2024-10-04,0,0,18.0
33.3,6.7,L. Henriksen,B 93,J. Egeris,1,1130.0,B 93 vs Esbjerg,2024-10-04,0,0,7.98
25.7,21.0,J. Egeris,B 93,N. Morberg,1,1133.0,B 93 vs Esbjerg,2024-10-04,0,0,15.51
27.4,35.7,N. Morberg,B 93,G. Hojbjerg,1,1139.0,B 93 vs Esbjerg,2024-10-04,1,0,5.97
39.4,85.3,G. Hojbjerg,B 93,J. Okore,1,1141.0,B 93 vs Esbjerg,2024-10-04,-1,0,9.06
29.7,63.6,J. Okore,B 93,J. Egeris,1,1146.0,B 93 vs Esbjerg,2024-10-04,0,0,6.28
29.4,22.8,J. Egeris,B 93,L. Henriksen,1,1147.0,B 93 vs Esbjerg,2024-10-04,0,0,12.87
39.8,6.1,L. Henriksen,B 93,O. Jakobsen,1,1150.0,B 93 vs Esbjerg,2024-10-04,5,1,9.63
63.4,8.2,O. Jakobsen,B 93,J. Voldby,1,1154.0,B 93 vs Esbjerg,2024-10-04,3,1,6.27
72.2,24.4,J. Voldby,B 93,L. Henriksen,1,1156.0,B 93 vs Esbjerg,2024-10-04,-3,-1,3.02
35.9,101.0,L. Montano,Esbjerg,N. Strunck,1,1219.0,B 93 vs Esbjerg,2024-10-04,0,0,9.12
40.0,91.2,N. Strunck,Esbjerg,L. Montano,1,1220.0,B 93 vs Esbjerg,2024-10-04,-1,0,1.92
37.8,47.6,A. Skipper,Esbjerg,N. Strunck,1,1227.0,B 93 vs Esbjerg,2024-10-04,0,0,1.1
40.7,30.4,J. Egeris,B 93,O. Jakobsen,1,1230.0,B 93 vs Esbjerg,2024-10-04,2,0,3.26
84.2,69.9,L. From,Esbjerg,A. Lausen,1,1240.0,B 93 vs Esbjerg,2024-10-04,-3,-1,3.54
82.2,45.8,A. Lausen,Esbjerg,J. Mortensen,1,1242.0,B 93 vs Esbjerg,2024-10-04,-1,0,3.14
99.5,0.5,A. Lausen,Esbjerg,Y. Bourhane,1,1277.0,B 93 vs Esbjerg,2024-10-04,2,0,28.62
96.1,26.3,Y. Bourhane,Esbjerg,A. Lausen,1,1279.0,B 93 vs Esbjerg,2024-10-04,0,0,2.65
4.4,50.7,A. Vaporakis,B 93,J. Okore,1,1306.0,B 93 vs Esbjerg,2024-10-04,0,0,3.91
17.8,68.5,J. Okore,B 93,G. Hojbjerg,1,1311.0,B 93 vs Esbjerg,2024-10-04,1,0,13.93
34.2,87.1,G. Hojbjerg,B 93,J. Okore,1,1316.0,B 93 vs Esbjerg,2024-10-04,-1,0,4.71
29.9,75.3,J. Okore,B 93,N. Morberg,1,1317.0,B 93 vs Esbjerg,2024-10-04,0,0,10.71
26.4,49.1,N. Morberg,B 93,M. Mouritz,1,1319.0,B 93 vs Esbjerg,2024-10-04,1,0,7.9
34.3,52.2,M. Mouritz,B 93,N. Morberg,1,1320.0,B 93 vs Esbjerg,2024-10-04,-2,0,7.51
28.0,47.9,N. Morberg,B 93,L. Henriksen,1,1320.0,B 93 vs Esbjerg,2024-10-04,1,0,7.9
34.8,16.7,L. Henriksen,B 93,J. Egeris,1,1322.0,B 93 vs Esbjerg,2024-10-04,0,0,5.04
24.9,33.7,J. Egeris,B 93,J. Okore,1,1325.0,B 93 vs Esbjerg,2024-10-04,0,0,15.31
13.7,54.5,D. Gadegaard,Esbjerg,T. Stagaard,1,1352.0,B 93 vs Esbjerg,2024-10-04,0,0,8.87
46.0,53.6,A. Lausen,Esbjerg,L. Montano,1,1359.0,B 93 vs Esbjerg,2024-10-04,-2,0,3.86
23.7,16.5,J. Egeris,B 93,L. Henriksen,1,1378.0,B 93 vs Esbjerg,2024-10-04,0,0,5.29
34.6,14.7,L. Henriksen,B 93,J. Egeris,1,1382.0,B 93 vs Esbjerg,2024-10-04,0,0,9.51
24.9,26.7,J. Egeris,B 93,J. Okore,1,1384.0,B 93 vs Esbjerg,2024-10-04,0,0,12.42
26.2,57.9,J. Okore,B 93,M. Mouritz,1,1386.0,B 93 vs Esbjerg,2024-10-04,0,0,10.94
34.7,40.4,M. Mouritz,B 93,J. Egeris,1,1394.0,B 93 vs Esbjerg,2024-10-04,0,0,7.74
37.0,20.0,J. Egeris,B 93,L. Henriksen,1,1396.0,B 93 vs Esbjerg,2024-10-04,1,0,9.88
43.9,15.2,L. Henriksen,B 93,J. Egeris,1,1399.0,B 93 vs Esbjerg,2024-10-04,-1,0,4.75
31.5,11.7,J. Egeris,B 93,A. Vaporakis,1,1400.0,B 93 vs Esbjerg,2024-10-04,0,0,3.45
13.6,34.9,A. Vaporakis,B 93,J. Okore,1,1404.0,B 93 vs Esbjerg,2024-10-04,0,0,10.17
20.7,69.7,J. Okore,B 93,G. Hojbjerg,1,1408.0,B 93 vs Esbjerg,2024-10-04,1,0,1.28
27.3,93.5,G. Hojbjerg,B 93,O. Addo,1,1410.0,B 93 vs Esbjerg,2024-10-04,5,1,6.66
38.8,89.1,O. Addo,B 93,J. Okore,1,1417.0,B 93 vs Esbjerg,2024-10-04,-2,0,1.08
25.6,76.6,J. Okore,B 93,J. Egeris,1,1419.0,B 93 vs Esbjerg,2024-10-04,0,0,7.04
24.4,33.1,J. Egeris,B 93,L. Henriksen,1,1422.0,B 93 vs Esbjerg,2024-10-04,0,0,17.75
48.9,6.7,L. Henriksen,B 93,M. Mouritz,1,1428.0,B 93 vs Esbjerg,2024-10-04,-1,0,5.97
41.9,26.7,M. Mouritz,B 93,J. Egeris,1,1432.0,B 93 vs Esbjerg,2024-10-04,0,0,4.21
43.6,47.5,J. Egeris,B 93,G. Hojbjerg,1,1436.0,B 93 vs Esbjerg,2024-10-04,2,0,8.38
61.7,81.4,G. Hojbjerg,B 93,J. Okore,1,1440.0,B 93 vs Esbjerg,2024-10-04,-1,0,6.61
44.8,78.8,J. Okore,B 93,J. Egeris,1,1447.0,B 93 vs Esbjerg,2024-10-04,0,0,10.01
44.2,54.0,J. Egeris,B 93,G. Hojbjerg,1,1450.0,B 93 vs Esbjerg,2024-10-04,1,0,11.5
12.3,20.2,A. Skipper,Esbjerg,T. Freriks,1,1462.0,B 93 vs Esbjerg,2024-10-04,8,2,3.22
35.1,31.3,A. Lausen,Esbjerg,N. Strunck,1,1466.0,B 93 vs Esbjerg,2024-10-04,1,0,1.29
32.7,42.7,A. Lausen,Esbjerg,L. Montano,1,1469.0,B 93 vs Esbjerg,2024-10-04,-6,-1,4.24
30.1,89.0,L. Montano,Esbjerg,None,1,1473.0,B 93 vs Esbjerg,2024-10-04,9,4,4.66
59.0,68.1,A. Lausen,Esbjerg,L. From,1,1473.0,B 93 vs Esbjerg,2024-10-04,-1,0,3.97
67.5,73.4,L. From,Esbjerg,N. Strunck,1,1478.0,B 93 vs Esbjerg,2024-10-04,0,0,3.08
58.4,66.6,N. Strunck,Esbjerg,L. Montano,1,1481.0,B 93 vs Esbjerg,2024-10-04,0,0,4.5
66.5,89.9,L. Montano,Esbjerg,T. Stagaard,1,1485.0,B 93 vs Esbjerg,2024-10-04,0,0,6.6
47.1,78.6,T. Stagaard,Esbjerg,A. Lausen,1,1488.0,B 93 vs Esbjerg,2024-10-04,2,0,7.2
60.8,73.8,A. Lausen,Esbjerg,L. Montano,1,1488.0,B 93 vs Esbjerg,2024-10-04,-1,0,3.91
55.9,93.6,L. Montano,Esbjerg,T. Stagaard,1,1490.0,B 93 vs Esbjerg,2024-10-04,-1,0,8.52
42.3,77.7,T. Stagaard,Esbjerg,J. Meyer,1,1493.0,B 93 vs Esbjerg,2024-10-04,0,0,8.11
28.6,56.4,J. Meyer,Esbjerg,Y. Bourhane,1,1496.0,B 93 vs Esbjerg,2024-10-04,2,0,6.6
29.4,53.1,J. Okore,B 93,A. Vaporakis,1,1587.0,B 93 vs Esbjerg,2024-10-04,-1,0,2.66
40.1,52.2,Y. Bourhane,Esbjerg,T. Stagaard,1,1498.0,B 93 vs Esbjerg,2024-10-04,-1,0,3.45
99.5,99.5,A. Lausen,Esbjerg,Y. Bourhane,1,1542.0,B 93 vs Esbjerg,2024-10-04,2,0,31.62
3.9,52.2,A. Vaporakis,B 93,J. Okore,1,1561.0,B 93 vs Esbjerg,2024-10-04,0,0,13.1
13.3,70.6,J. Okore,B 93,G. Hojbjerg,1,1564.0,B 93 vs Esbjerg,2024-10-04,0,0,12.91
25.4,88.0,G. Hojbjerg,B 93,J. Okore,1,1567.0,B 93 vs Esbjerg,2024-10-04,-2,0,2.82
14.0,64.6,J. Okore,B 93,J. Egeris,1,1568.0,B 93 vs Esbjerg,2024-10-04,0,0,12.36
24.1,37.7,J. Egeris,B 93,L. Henriksen,1,1569.0,B 93 vs Esbjerg,2024-10-04,1,0,16.59
29.5,15.0,L. Henriksen,B 93,J. Egeris,1,1570.0,B 93 vs Esbjerg,2024-10-04,0,0,-1.0
25.0,35.2,J. Egeris,B 93,J. Okore,1,1572.0,B 93 vs Esbjerg,2024-10-04,0,0,14.14
27.3,64.0,J. Okore,B 93,J. Egeris,1,1578.0,B 93 vs Esbjerg,2024-10-04,0,0,12.71
27.0,38.9,J. Egeris,B 93,L. Henriksen,1,1580.0,B 93 vs Esbjerg,2024-10-04,1,0,12.08
29.2,23.1,L. Henriksen,B 93,J. Okore,1,1582.0,B 93 vs Esbjerg,2024-10-04,0,0,-1.0
14.0,49.6,A. Vaporakis,B 93,N. Thomsen,1,1591.0,B 93 vs Esbjerg,2024-10-04,6,1,3.89
62.6,48.4,A. Lausen,Esbjerg,Y. Bourhane,1,1599.0,B 93 vs Esbjerg,2024-10-04,-4,-1,2.92
58.1,38.2,Y. Bourhane,Esbjerg,N. Strunck,1,1602.0,B 93 vs Esbjerg,2024-10-04,0,0,2.88
50.4,49.9,J. Voldby,B 93,N. Morberg,1,1660.0,B 93 vs Esbjerg,2024-10-04,-2,0,8.48
32.4,45.5,N. Morberg,B 93,L. Henriksen,1,1663.0,B 93 vs Esbjerg,2024-10-04,0,0,8.73
28.4,50.0,J. Okore,B 93,G. Hojbjerg,1,1672.0,B 93 vs Esbjerg,2024-10-04,0,0,13.46
46.7,85.1,G. Hojbjerg,B 93,J. Okore,1,1677.0,B 93 vs Esbjerg,2024-10-04,0,0,8.89
53.5,72.7,J. Okore,B 93,G. Hojbjerg,1,1681.0,B 93 vs Esbjerg,2024-10-04,0,0,3.2
59.3,90.6,G. Hojbjerg,B 93,J. Voldby,1,1682.0,B 93 vs Esbjerg,2024-10-04,3,1,3.54
47.7,47.5,N. Thomsen,B 93,O. Jakobsen,1,1722.0,B 93 vs Esbjerg,2024-10-04,-1,-1,2.92
45.6,32.1,M. Mouritz,B 93,O. Jakobsen,1,1739.0,B 93 vs Esbjerg,2024-10-04,-1,0,6.3
36.8,16.8,O. Jakobsen,B 93,J. Egeris,1,1745.0,B 93 vs Esbjerg,2024-10-04,0,0,10.02
30.2,35.5,J. Egeris,B 93,J. Okore,1,1746.0,B 93 vs Esbjerg,2024-10-04,0,0,14.58
29.4,65.5,J. Okore,B 93,G. Hojbjerg,1,1747.0,B 93 vs Esbjerg,2024-10-04,0,0,15.72
38.8,87.4,G. Hojbjerg,B 93,J. Okore,1,1748.0,B 93 vs Esbjerg,2024-10-04,0,0,10.1
59.2,66.7,N. Morberg,B 93,G. Hojbjerg,1,1757.0,B 93 vs Esbjerg,2024-10-04,-1,0,1.14
68.9,34.8,L. Henriksen,B 93,J. Voldby,1,1758.0,B 93 vs Esbjerg,2024-10-04,2,2,3.25
63.3,46.3,M. Mouritz,B 93,G. Hojbjerg,1,1766.0,B 93 vs Esbjerg,2024-10-04,0,0,4.41
72.0,69.9,G. Hojbjerg,B 93,O. Addo,1,1767.0,B 93 vs Esbjerg,2024-10-04,-1,0,3.55
81.3,86.3,O. Addo,B 93,N. Morberg,1,1771.0,B 93 vs Esbjerg,2024-10-04,0,0,5.57
74.0,77.9,N. Morberg,B 93,O. Addo,1,1772.0,B 93 vs Esbjerg,2024-10-04,0,0,6.06
81.5,88.7,O. Addo,B 93,M. Mouritz,1,1776.0,B 93 vs Esbjerg,2024-10-04,-1,0,1.94
68.4,76.9,M. Mouritz,B 93,J. Egeris,1,1783.0,B 93 vs Esbjerg,2024-10-04,0,0,3.15
61.0,55.5,J. Egeris,B 93,M. Mouritz,1,1784.0,B 93 vs Esbjerg,2024-10-04,0,0,5.52
68.0,72.6,M. Mouritz,B 93,J. Okore,1,1785.0,B 93 vs Esbjerg,2024-10-04,0,0,3.15
61.7,80.3,J. Okore,B 93,G. Hojbjerg,1,1786.0,B 93 vs Esbjerg,2024-10-04,-1,0,2.42
70.5,90.6,G. Hojbjerg,B 93,N. Thomsen,1,1789.0,B 93 vs Esbjerg,2024-10-04,5,2,5.41
74.6,58.2,N. Thomsen,B 93,N. Morberg,1,1792.0,B 93 vs Esbjerg,2024-10-04,1,1,1.12
9.6,49.3,D. Gadegaard,Esbjerg,T. Stagaard,1,1798.0,B 93 vs Esbjerg,2024-10-04,0,0,3.92
25.4,76.7,T. Stagaard,Esbjerg,L. Montano,1,1803.0,B 93 vs Esbjerg,2024-10-04,1,0,4.22
36.7,80.3,L. Montano,Esbjerg,N. Strunck,1,1805.0,B 93 vs Esbjerg,2024-10-04,2,0,4.21
25.7,20.9,J. Egeris,B 93,O. Jakobsen,1,1838.0,B 93 vs Esbjerg,2024-10-04,1,0,3.49
41.2,16.1,M. Mouritz,B 93,O. Jakobsen,1,1856.0,B 93 vs Esbjerg,2024-10-04,0,0,12.36
54.2,14.4,O. Jakobsen,B 93,J. Egeris,1,1860.0,B 93 vs Esbjerg,2024-10-04,0,0,6.54
34.4,30.6,J. Egeris,B 93,J. Okore,1,1861.0,B 93 vs Esbjerg,2024-10-04,0,0,11.86
34.8,62.7,J. Okore,B 93,M. Mouritz,1,1863.0,B 93 vs Esbjerg,2024-10-04,0,0,11.86
52.1,30.3,M. Mouritz,B 93,N. Thomsen,1,1867.0,B 93 vs Esbjerg,2024-10-04,6,1,6.9
65.7,51.5,N. Thomsen,B 93,N. Morberg,1,1869.0,B 93 vs Esbjerg,2024-10-04,-4,-1,1.24
56.2,75.1,G. Hojbjerg,B 93,J. Okore,1,1879.0,B 93 vs Esbjerg,2024-10-04,-2,0,2.73
54.9,44.0,N. Morberg,B 93,J. Voldby,1,1870.0,B 93 vs Esbjerg,2024-10-04,5,2,3.06
26.4,57.0,Y. Bourhane,Esbjerg,A. Lausen,1,1872.0,B 93 vs Esbjerg,2024-10-04,-1,-1,2.22
31.8,41.3,A. Lausen,Esbjerg,J. Mortensen,1,1874.0,B 93 vs Esbjerg,2024-10-04,-4,-1,2.29
29.5,25.4,J. Mortensen,Esbjerg,L. From,1,1875.0,B 93 vs Esbjerg,2024-10-04,5,1,6.12
28.5,66.7,J. Okore,B 93,A. Vaporakis,1,1880.0,B 93 vs Esbjerg,2024-10-04,0,0,3.22
11.2,48.2,A. Vaporakis,B 93,J. Egeris,1,1884.0,B 93 vs Esbjerg,2024-10-04,0,0,9.18
22.1,17.9,J. Egeris,B 93,M. Mouritz,1,1890.0,B 93 vs Esbjerg,2024-10-04,0,0,15.56
29.5,49.9,M. Mouritz,B 93,O. Jakobsen,1,1897.0,B 93 vs Esbjerg,2024-10-04,0,0,7.56
33.8,21.6,J. Egeris,B 93,J. Okore,1,1910.0,B 93 vs Esbjerg,2024-10-04,0,0,11.32
36.0,58.2,J. Okore,B 93,M. Mouritz,1,1913.0,B 93 vs Esbjerg,2024-10-04,0,0,11.93
46.4,65.8,M. Mouritz,B 93,G. Hojbjerg,1,1915.0,B 93 vs Esbjerg,2024-10-04,0,0,6.34
56.8,91.5,G. Hojbjerg,B 93,M. Mouritz,1,1917.0,B 93 vs Esbjerg,2024-10-04,0,0,4.86
41.1,74.8,M. Mouritz,B 93,J. Egeris,1,1922.0,B 93 vs Esbjerg,2024-10-04,0,0,7.99
43.9,30.6,J. Egeris,B 93,O. Addo,1,1926.0,B 93 vs Esbjerg,2024-10-04,5,1,10.29
24.2,32.5,J. Meyer,Esbjerg,A. Lausen,1,1940.0,B 93 vs Esbjerg,2024-10-04,4,0,1.72
29.7,16.6,Y. Bourhane,Esbjerg,A. Lausen,1,1944.0,B 93 vs Esbjerg,2024-10-04,1,0,3.18
38.5,60.0,A. Lausen,Esbjerg,A. Skipper,1,1946.0,B 93 vs Esbjerg,2024-10-04,-6,-1,3.2
43.9,34.1,T. Freriks,Esbjerg,L. Montano,1,1946.0,B 93 vs Esbjerg,2024-10-04,-4,-1,2.28
54.0,85.2,L. Montano,Esbjerg,N. Strunck,1,1952.0,B 93 vs Esbjerg,2024-10-04,-2,0,6.38
48.6,77.4,N. Strunck,Esbjerg,L. Montano,1,1954.0,B 93 vs Esbjerg,2024-10-04,0,0,6.39
59.5,89.0,L. Montano,Esbjerg,L. From,1,1957.0,B 93 vs Esbjerg,2024-10-04,2,0,4.74
63.3,91.1,L. From,Esbjerg,T. Freriks,1,1958.0,B 93 vs Esbjerg,2024-10-04,3,1,2.38
32.0,30.6,J. Egeris,B 93,N. Morberg,1,1964.0,B 93 vs Esbjerg,2024-10-04,0,0,10.08
43.4,17.4,N. Morberg,B 93,N. Thomsen,1,1972.0,B 93 vs Esbjerg,2024-10-04,0,0,6.18
56.6,20.6,N. Morberg,B 93,M. Mouritz,1,1975.0,B 93 vs Esbjerg,2024-10-04,0,0,6.16
54.6,51.3,M. Mouritz,B 93,G. Hojbjerg,1,1976.0,B 93 vs Esbjerg,2024-10-04,0,0,6.8
67.1,83.2,G. Hojbjerg,B 93,O. Addo,1,1978.0,B 93 vs Esbjerg,2024-10-04,4,2,6.52
85.6,91.8,O. Addo,B 93,N. Morberg,1,1985.0,B 93 vs Esbjerg,2024-10-04,2,2,1.33
81.2,68.5,N. Morberg,B 93,L. Henriksen,1,1989.0,B 93 vs Esbjerg,2024-10-04,-3,-2,1.44
69.4,49.0,L. Henriksen,B 93,M. Mouritz,1,1993.0,B 93 vs Esbjerg,2024-10-04,0,0,3.93
71.2,70.8,M. Mouritz,B 93,O. Addo,1,1995.0,B 93 vs Esbjerg,2024-10-04,0,0,8.56
85.9,90.3,O. Addo,B 93,M. Mouritz,1,1997.0,B 93 vs Esbjerg,2024-10-04,-1,0,4.13
29.5,101.0,G. Hojbjerg,B 93,J. Okore,1,2018.0,B 93 vs Esbjerg,2024-10-04,0,0,13.02
38.5,62.6,J. Okore,B 93,J. Egeris,1,2024.0,B 93 vs Esbjerg,2024-10-04,0,0,8.79
33.0,79.7,J. Okore,B 93,M. Mouritz,1,2110.0,B 93 vs Esbjerg,2024-10-04,0,0,6.21
41.6,62.0,M. Mouritz,B 93,J. Egeris,1,2112.0,B 93 vs Esbjerg,2024-10-04,0,0,3.32
33.3,39.7,J. Egeris,B 93,L. Henriksen,1,2114.0,B 93 vs Esbjerg,2024-10-04,0,0,13.28
34.4,14.9,L. Henriksen,B 93,J. Egeris,1,2116.0,B 93 vs Esbjerg,2024-10-04,0,0,11.72
32.2,44.0,J. Egeris,B 93,L. Henriksen,1,2121.0,B 93 vs Esbjerg,2024-10-04,0,0,14.85
39.2,20.6,L. Henriksen,B 93,J. Egeris,1,2122.0,B 93 vs Esbjerg,2024-10-04,0,0,3.72
61.2,-2.0,O. Jakobsen,B 93,L. Henriksen,1,2135.0,B 93 vs Esbjerg,2024-10-04,0,0,3.77
52.1,8.6,L. Henriksen,B 93,J. Egeris,1,2139.0,B 93 vs Esbjerg,2024-10-04,-2,0,1.85
25.4,16.2,J. Egeris,B 93,A. Vaporakis,1,2142.0,B 93 vs Esbjerg,2024-10-04,0,0,2.92
12.9,34.2,A. Vaporakis,B 93,J. Okore,1,2143.0,B 93 vs Esbjerg,2024-10-04,0,0,13.64
19.4,65.7,J. Okore,B 93,O. Addo,1,2145.0,B 93 vs Esbjerg,2024-10-04,5,1,4.26
3.4,57.3,A. Vaporakis,B 93,J. Okore,1,2160.0,B 93 vs Esbjerg,2024-10-04,0,0,26.39
13.0,61.8,J. Okore,B 93,J. Egeris,1,2161.0,B 93 vs Esbjerg,2024-10-04,0,0,19.42
23.6,27.1,J. Egeris,B 93,N. Morberg,1,2164.0,B 93 vs Esbjerg,2024-10-04,0,0,16.86
31.8,15.2,N. Morberg,B 93,J. Okore,1,2171.0,B 93 vs Esbjerg,2024-10-04,0,0,3.21
32.1,57.9,J. Okore,B 93,G. Hojbjerg,1,2179.0,B 93 vs Esbjerg,2024-10-04,1,0,12.59
54.4,84.5,G. Hojbjerg,B 93,J. Okore,1,2181.0,B 93 vs Esbjerg,2024-10-04,-1,0,7.52
47.2,71.8,J. Okore,B 93,L. Henriksen,1,2183.0,B 93 vs Esbjerg,2024-10-04,6,2,8.97
86.0,25.8,L. Henriksen,B 93,N. Thomsen,1,2188.0,B 93 vs Esbjerg,2024-10-04,1,1,1.28
86.0,35.7,N. Thomsen,B 93,L. Henriksen,1,2190.0,B 93 vs Esbjerg,2024-10-04,-4,-2,4.91
67.4,31.5,L. Henriksen,B 93,M. Mouritz,1,2203.0,B 93 vs Esbjerg,2024-10-04,-2,0,4.53
55.9,43.4,M. Mouritz,B 93,J. Okore,1,2204.0,B 93 vs Esbjerg,2024-10-04,0,0,10.85
56.9,56.7,J. Okore,B 93,G. Hojbjerg,1,2205.0,B 93 vs Esbjerg,2024-10-04,0,0,11.03
71.1,84.4,G. Hojbjerg,B 93,O. Jakobsen,1,2209.0,B 93 vs Esbjerg,2024-10-04,0,0,11.23
66.3,74.2,O. Jakobsen,B 93,N. Morberg,1,2214.0,B 93 vs Esbjerg,2024-10-04,0,0,2.23
61.2,82.1,N. Morberg,B 93,G. Hojbjerg,1,2216.0,B 93 vs Esbjerg,2024-10-04,0,0,4.01
71.5,79.9,G. Hojbjerg,B 93,N. Morberg,1,2218.0,B 93 vs Esbjerg,2024-10-04,-3,0,1.84
67.2,88.1,N. Morberg,B 93,O. Addo,1,2219.0,B 93 vs Esbjerg,2024-10-04,2,0,7.57
85.6,63.6,N. Thomsen,B 93,O. Jakobsen,1,2231.0,B 93 vs Esbjerg,2024-10-04,-3,-1,3.18
84.3,72.4,G. Hojbjerg,B 93,O. Jakobsen,1,2237.0,B 93 vs Esbjerg,2024-10-04,-1,0,3.06
27.9,31.9,J. Egeris,B 93,N. Morberg,1,2297.0,B 93 vs Esbjerg,2024-10-04,3,1,3.1
51.6,59.9,Y. Bourhane,Esbjerg,T. Stagaard,1,2301.0,B 93 vs Esbjerg,2024-10-04,-2,0,3.03
43.7,77.1,T. Stagaard,Esbjerg,J. Meyer,1,2303.0,B 93 vs Esbjerg,2024-10-04,0,0,6.65
42.2,51.3,J. Meyer,Esbjerg,L. Montano,1,2306.0,B 93 vs Esbjerg,2024-10-04,5,0,3.82
14.7,19.1,J. Egeris,B 93,N. Thomsen,1,2313.0,B 93 vs Esbjerg,2024-10-04,4,1,1.41
26.9,24.7,N. Thomsen,B 93,O. Jakobsen,1,2316.0,B 93 vs Esbjerg,2024-10-04,1,0,5.96
39.9,13.1,O. Jakobsen,B 93,N. Thomsen,1,2358.0,B 93 vs Esbjerg,2024-10-04,4,1,6.97
61.0,-1.7,L. Henriksen,B 93,J. Voldby,1,2370.0,B 93 vs Esbjerg,2024-10-04,4,1,5.99
71.5,10.3,L. Henriksen,B 93,O. Addo,1,2374.0,B 93 vs Esbjerg,2024-10-04,5,2,5.99
74.7,42.5,O. Addo,B 93,G. Hojbjerg,1,2376.0,B 93 vs Esbjerg,2024-10-04,-2,-1,0.52
86.5,66.7,G. Hojbjerg,B 93,L. Henriksen,1,2377.0,B 93 vs Esbjerg,2024-10-04,-1,0,6.2
21.4,63.6,G. Hojbjerg,B 93,O. Addo,1,2424.0,B 93 vs Esbjerg,2024-10-04,2,1,2.07
33.6,86.0,O. Addo,B 93,N. Morberg,1,2428.0,B 93 vs Esbjerg,2024-10-04,-3,-1,5.01
27.8,76.6,N. Morberg,B 93,J. Okore,1,2431.0,B 93 vs Esbjerg,2024-10-04,0,0,8.09
15.2,58.7,J. Okore,B 93,J. Egeris,1,2434.0,B 93 vs Esbjerg,2024-10-04,0,0,13.19
28.9,27.4,J. Egeris,B 93,L. Henriksen,1,2440.0,B 93 vs Esbjerg,2024-10-04,0,0,3.74
54.9,100.8,L. Montano,Esbjerg,L. From,1,2452.0,B 93 vs Esbjerg,2024-10-04,5,1,7.37
61.3,82.4,L. From,Esbjerg,L. Montano,1,2455.0,B 93 vs Esbjerg,2024-10-04,-5,-1,3.33
50.6,85.8,L. Montano,Esbjerg,T. Stagaard,1,2457.0,B 93 vs Esbjerg,2024-10-04,-1,0,6.09
30.4,83.9,T. Stagaard,Esbjerg,Y. Bourhane,1,2459.0,B 93 vs Esbjerg,2024-10-04,2,0,9.35
39.6,75.3,Y. Bourhane,Esbjerg,N. Strunck,1,2462.0,B 93 vs Esbjerg,2024-10-04,4,0,1.56
57.9,61.4,N. Strunck,Esbjerg,J. Mortensen,1,2465.0,B 93 vs Esbjerg,2024-10-04,-2,0,3.17
99.5,99.5,A. Lausen,Esbjerg,J. Meyer,1,2505.0,B 93 vs Esbjerg,2024-10-04,4,1,29.45
4.3,39.4,J. Egeris,B 93,A. Vaporakis,1,2521.0,B 93 vs Esbjerg,2024-10-04,0,0,12.14
8.5,48.8,A. Vaporakis,B 93,J. Egeris,1,2525.0,B 93 vs Esbjerg,2024-10-04,0,0,13.69
13.5,29.7,J. Egeris,B 93,M. Mouritz,1,2528.0,B 93 vs Esbjerg,2024-10-04,0,0,13.91
24.5,14.9,M. Mouritz,B 93,J. Egeris,1,2531.0,B 93 vs Esbjerg,2024-10-04,0,0,11.19
22.9,27.4,J. Egeris,B 93,M. Mouritz,1,2533.0,B 93 vs Esbjerg,2024-10-04,0,0,2.78
18.7,11.0,M. Mouritz,B 93,A. Vaporakis,1,2535.0,B 93 vs Esbjerg,2024-10-04,0,0,9.38
3.8,40.3,A. Vaporakis,B 93,J. Okore,1,2539.0,B 93 vs Esbjerg,2024-10-04,1,0,7.12
5.5,68.1,J. Okore,B 93,G. Hojbjerg,1,2540.0,B 93 vs Esbjerg,2024-10-04,2,0,5.15
11.0,40.9,J. Egeris,B 93,M. Mouritz,1,2613.0,B 93 vs Esbjerg,2024-10-04,1,0,5.92
25.3,21.9,M. Mouritz,B 93,J. Egeris,1,2615.0,B 93 vs Esbjerg,2024-10-04,0,0,9.25
24.1,34.4,J. Egeris,B 93,N. Thomsen,1,2616.0,B 93 vs Esbjerg,2024-10-04,5,1,2.33
66.5,54.9,O. Addo,B 93,G. Hojbjerg,1,2622.0,B 93 vs Esbjerg,2024-10-04,0,0,3.64
37.4,38.3,J. Okore,B 93,N. Thomsen,1,2657.0,B 93 vs Esbjerg,2024-10-04,2,0,0.27
45.3,47.8,N. Thomsen,B 93,J. Voldby,1,2659.0,B 93 vs Esbjerg,2024-10-04,0,0,1.78
60.4,41.5,J. Voldby,B 93,O. Jakobsen,1,2662.0,B 93 vs Esbjerg,2024-10-04,0,0,3.75
32.4,69.6,Y. Bourhane,Esbjerg,L. From,1,2686.0,B 93 vs Esbjerg,2024-10-04,5,0,6.56
61.9,50.0,L. From,Esbjerg,J. Mortensen,1,2689.0,B 93 vs Esbjerg,2024-10-04,-3,0,5.85
73.0,8.6,J. Mortensen,Esbjerg,T. Freriks,1,2692.0,B 93 vs Esbjerg,2024-10-04,2,1,7.17
