,timeMin,timeSec,x,y,team_name,playerName,id,label,date,typeId,assist,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,107.0,321.0,322.0,match_state,distance to opp goal,possession_index,start_possession_distance
79940,94,52,90.0,44.6,Horsens,O. Kjærgaard,2707964103,HB Køge vs Horsens,2024-08-11,1,,1,255.0,0.2442335039377212,nan,nan,none,nan,nan,nan,nan,,,Horsens,11.364858116140297,1.0,11.364858116140297
79941,94,53,91.1,58.3,Horsens,K. Karikari,2707964147,HB Køge vs Horsens,2024-08-11,15,,1,255.0,0.2442335039377212,nan,nan,none,nan,nan,nan,nan,0.2442335039377212,0.4853540956974029,Horsens,12.169634341261043,2.0,11.364858116140297
79942,94,54,95.7,62.0,Horsens,K. Karikari,2707964155,HB Køge vs Horsens,2024-08-11,15,,0,256.0,0.1298710256814956,nan,nan,none,nan,nan,nan,nan,0.1298710256814956,0.4026374518871307,Horsens,12.747156545677157,1.0,12.747156545677157
79952,96,6,90.2,71.8,Horsens,O. Kjærgaard,2707964925,HB Køge vs Horsens,2024-08-11,16,,0,262.0,0.0821288600564003,nan,nan,none,nan,nan,nan,nan,0.0821288600564003,0.1953584402799606,Horsens,23.901464390283703,1.0,23.901464390283703
80490,1,48,55.5,15.0,Hvidovre,A. Iljazovski,2746771825,HB Køge vs Hvidovre,2024-11-10,13,,0,6.0,0.0222017988562583,nan,nan,none,none,nan,none,nan,0.0222017988562583,0.0,draw,56.61492736019362,1.0,56.61492736019362
80913,41,5,77.4,50.9,Hvidovre,F. Krogstad,2746798177,HB Køge vs Hvidovre,2024-11-10,15,,0,112.0,0.0519236139953136,nan,nan,none,none,nan,none,nan,0.0519236139953136,0.0,draw,22.61791325476335,1.0,22.61791325476335
80940,43,15,33.3,47.0,HB Køge,M. Chacón,2746806507,HB Køge vs Hvidovre,2024-11-10,7,,6,120.0,0.2881485521793365,nan,nan,none,none,nan,none,nan,,,draw,66.76743218066724,1.0,66.76743218066724
80941,43,18,46.8,47.8,HB Køge,J. Rothmann,2746799999,HB Køge vs Hvidovre,2024-11-10,49,,6,120.0,0.2881485521793365,nan,nan,none,none,nan,none,nan,,,draw,53.24546929082324,2.0,66.76743218066724
80942,43,18,61.0,41.5,HB Køge,J. Rothmann,2746800065,HB Køge vs Hvidovre,2024-11-10,1,,6,120.0,0.2881485521793365,nan,nan,none,none,nan,none,nan,,,draw,39.91553582253406,3.0,66.76743218066724
80943,43,21,82.5,54.0,HB Køge,C. Jensen,2746800067,HB Køge vs Hvidovre,2024-11-10,13,,6,120.0,0.2881485521793365,nan,nan,none,none,nan,none,nan,0.2881485521793365,0.0,draw,17.95132307101624,4.0,66.76743218066724
80978,45,12,97.2,75.2,Hvidovre,F. Høgh,2746801619,HB Køge vs Hvidovre,2024-11-10,1,,5,126.0,0.1313633173704147,nan,nan,none,none,nan,none,nan,,,draw,25.355078386784772,1.0,25.355078386784772
80979,45,17,92.0,42.4,Hvidovre,N. Clausen,2746801649,HB Køge vs Hvidovre,2024-11-10,44,,5,126.0,0.1313633173704147,nan,nan,none,none,nan,none,nan,,,draw,11.034491379306978,2.0,25.355078386784772
80980,45,17,94.2,44.6,Hvidovre,N. Clausen,2746801653,HB Køge vs Hvidovre,2024-11-10,13,,5,126.0,0.1313633173704147,nan,nan,none,none,nan,none,nan,0.1313633173704147,0.0,draw,7.924645102463577,3.0,25.355078386784772
81117,58,26,98.4,55.3,Hvidovre,S. Makienok,2746828961,HB Køge vs Hvidovre,2024-11-10,14,,0,176.0,0.6735790967941284,nan,nan,none,none,nan,none,nan,0.6735790967941284,0.0,draw,5.536244214266559,1.0,5.536244214266559
81127,58,57,36.2,47.3,HB Køge,M. Mustać Gudmann,2746829529,HB Køge vs Hvidovre,2024-11-10,49,,2,180.0,0.0114837046712636,nan,nan,none,none,nan,none,nan,,,draw,63.85710610417606,1.0,63.85710610417606
81128,58,59,43.1,55.4,HB Køge,M. Mustać Gudmann,2746829591,HB Køge vs Hvidovre,2024-11-10,13,,2,180.0,0.0114837046712636,nan,nan,none,none,nan,none,nan,0.0114837046712636,0.0,draw,57.15566463614958,2.0,63.85710610417606
81473,87,4,93.3,28.6,HB Køge,S. Hald,2746855627,HB Køge vs Hvidovre,2024-11-10,1,,5,275.0,0.0641681402921676,nan,nan,none,none,nan,none,nan,,,HB Køge,22.424317157942625,1.0,22.424317157942625
81474,87,6,78.4,29.5,HB Køge,S. Jalaei,2746855653,HB Køge vs Hvidovre,2024-11-10,1,,5,275.0,0.0641681402921676,nan,nan,none,none,nan,none,nan,,,HB Køge,29.77935526501539,2.0,22.424317157942625
81475,87,8,86.1,25.2,HB Køge,M. Mulder,2746855711,HB Køge vs Hvidovre,2024-11-10,1,,5,275.0,0.0641681402921676,nan,nan,none,none,nan,none,nan,,,HB Køge,28.429737951659003,3.0,22.424317157942625
81476,87,9,85.4,39.0,HB Køge,S. Jalaei,2746855719,HB Køge vs Hvidovre,2024-11-10,15,,5,275.0,0.0641681402921676,nan,nan,none,none,nan,none,nan,0.0641681402921676,0.1236858516931533,HB Køge,18.28004376362376,4.0,22.424317157942625
82172,8,47,47.0,87.1,Kolding,S. Jalal,2738559569,HB Køge vs Kolding,2024-10-25,49,,8,32.0,0.0187615007162094,nan,nan,none,nan,nan,none,nan,,,draw,64.69474476338863,1.0,64.69474476338863
82173,8,52,65.8,78.4,Kolding,S. Jalal,2738559631,HB Køge vs Kolding,2024-10-25,1,,8,32.0,0.0187615007162094,nan,nan,none,nan,nan,none,nan,,,draw,44.454471091218714,2.0,64.69474476338863
82174,8,53,83.4,86.8,Kolding,S. Yatéké,2738559689,HB Køge vs Kolding,2024-10-25,1,,8,32.0,0.0187615007162094,nan,nan,none,nan,nan,none,nan,,,draw,40.370781513366815,3.0,64.69474476338863
82175,8,55,71.6,63.0,Kolding,J. Musbaudeen,2738559697,HB Køge vs Kolding,2024-10-25,15,,8,32.0,0.0187615007162094,nan,nan,none,nan,nan,none,nan,0.0187615007162094,0.0,draw,31.23395588138013,4.0,64.69474476338863
82407,30,4,69.1,70.3,Kolding,M. Vestergård,2738572519,HB Køge vs Kolding,2024-10-25,44,,4,105.0,0.0717481896281242,nan,nan,none,nan,nan,none,nan,,,draw,36.97161073039692,1.0,36.97161073039692
82408,30,5,66.6,68.7,Kolding,M. Vestergård,2738572565,HB Køge vs Kolding,2024-10-25,1,,4,105.0,0.0717481896281242,nan,nan,none,nan,nan,none,nan,,,draw,38.278584090846415,2.0,36.97161073039692
82409,30,8,74.7,61.3,Kolding,J. Musbaudeen,2738572571,HB Køge vs Kolding,2024-10-25,13,,4,105.0,0.0717481896281242,nan,nan,none,nan,nan,none,nan,0.0717481896281242,0.0,draw,27.708843353702076,3.0,36.97161073039692
82425,30,55,68.2,49.6,Kolding,J. Musbaudeen,2738573077,HB Køge vs Kolding,2024-10-25,1,,3,108.0,0.0162880383431911,nan,nan,none,nan,nan,none,nan,,,draw,31.802515623767874,1.0,31.802515623767874
82426,30,58,75.4,61.3,Kolding,S. Yatéké,2738573081,HB Køge vs Kolding,2024-10-25,15,,3,108.0,0.0162880383431911,nan,nan,none,nan,nan,none,nan,0.0162880383431911,0.0,draw,27.071202411418664,2.0,31.802515623767874
82523,44,37,83.0,64.8,Kolding,A. Beck,2738582569,HB Køge vs Kolding,2024-10-25,15,,0,155.0,0.0444861873984336,nan,nan,none,nan,nan,none,nan,0.0444861873984336,0.0511550493538379,draw,22.539742678211745,1.0,22.539742678211745
82692,64,3,78.9,69.4,Kolding,C. Jørgensen,2738617197,HB Køge vs Kolding,2024-10-25,1,,4,213.0,0.1839108616113662,nan,nan,none,nan,nan,none,nan,,,draw,28.66304240655552,1.0,28.66304240655552
82693,64,5,90.1,85.0,Kolding,S. Jalal,2738617259,HB Køge vs Kolding,2024-10-25,1,,4,213.0,0.1839108616113662,nan,nan,none,nan,nan,none,nan,,,draw,36.373204423036476,2.0,28.66304240655552
82694,64,7,93.3,48.1,Kolding,A. Beck,2738617263,HB Køge vs Kolding,2024-10-25,13,,4,213.0,0.1839108616113662,nan,nan,none,nan,nan,none,nan,0.1839108616113662,0.0,draw,6.964194138592061,3.0,28.66304240655552
82697,64,17,85.2,56.2,Kolding,C. Jørgensen,2738617451,HB Køge vs Kolding,2024-10-25,15,,0,215.0,0.0897454693913459,nan,nan,none,nan,nan,none,nan,0.0897454693913459,0.0,draw,16.04618334682737,1.0,16.04618334682737
82704,64,36,88.9,62.6,Kolding,S. Jalal,2738617859,HB Køge vs Kolding,2024-10-25,15,,0,219.0,0.0990239903330802,nan,nan,none,nan,nan,none,nan,0.0990239903330802,0.0773883387446403,draw,16.79196236298783,1.0,16.79196236298783
82735,71,31,93.6,72.3,Kolding,S. Jalal,2738625885,HB Køge vs Kolding,2024-10-25,1,1.0,2,234.0,0.1773148775100708,nan,nan,none,nan,nan,none,nan,,,draw,23.20021551624036,1.0,23.20021551624036
82736,71,33,85.8,55.4,Kolding,C. Jørgensen,2738625895,HB Køge vs Kolding,2024-10-25,16,,2,234.0,0.1773148775100708,nan,nan,none,nan,nan,none,nan,0.1773148775100708,0.8828733563423157,draw,15.192103211866357,2.0,23.20021551624036
82748,73,41,60.2,36.4,Kolding,I. Tånnander,2738628155,HB Køge vs Kolding,2024-10-25,1,,8,239.0,0.0470729134976863,nan,nan,none,nan,nan,none,nan,,,Kolding,42.05948168962618,1.0,42.05948168962618
82749,73,42,54.7,40.9,Kolding,C. Jørgensen,2738666133,HB Køge vs Kolding,2024-10-25,49,,8,239.0,0.0470729134976863,nan,nan,none,nan,nan,none,nan,,,Kolding,46.20497808678194,2.0,42.05948168962618
82750,73,43,58.2,46.6,Kolding,C. Jørgensen,2738628187,HB Køge vs Kolding,2024-10-25,1,,8,239.0,0.0470729134976863,nan,nan,none,nan,nan,none,nan,,,Kolding,41.93804954930546,3.0,42.05948168962618
82751,73,44,59.6,8.3,Kolding,A. Njai,2738628219,HB Køge vs Kolding,2024-10-25,1,,8,239.0,0.0470729134976863,nan,nan,none,nan,nan,none,nan,,,Kolding,58.060744053103555,4.0,42.05948168962618
82752,73,46,73.3,28.2,Kolding,I. Tånnander,2738628233,HB Køge vs Kolding,2024-10-25,1,,8,239.0,0.0470729134976863,nan,nan,none,nan,nan,none,nan,,,Kolding,34.46926166891308,5.0,42.05948168962618
82753,73,47,65.4,28.9,Kolding,C. Jørgensen,2738628307,HB Køge vs Kolding,2024-10-25,1,,8,239.0,0.0470729134976863,nan,nan,none,nan,nan,none,nan,,,Kolding,40.52616438796052,6.0,42.05948168962618
82754,73,49,80.2,37.2,Kolding,I. Tånnander,2738628317,HB Køge vs Kolding,2024-10-25,15,,8,239.0,0.0470729134976863,nan,nan,none,nan,nan,none,nan,0.0470729134976863,0.0165575630962848,Kolding,23.57710754100256,7.0,42.05948168962618
82845,82,24,91.0,13.2,Kolding,A. Njai,2738639449,HB Køge vs Kolding,2024-10-25,1,,4,269.0,0.1355605572462082,nan,nan,none,nan,nan,none,nan,,,Kolding,37.88456149937597,1.0,37.88456149937597
82846,82,26,83.3,12.2,Kolding,J. Vetter,2738639499,HB Køge vs Kolding,2024-10-25,1,,4,269.0,0.1355605572462082,nan,nan,none,nan,nan,none,nan,,,Kolding,41.32468995648969,2.0,37.88456149937597
82847,82,28,96.7,58.9,Kolding,I. Tånnander,2738639509,HB Køge vs Kolding,2024-10-25,15,,4,269.0,0.1355605572462082,nan,nan,none,nan,nan,none,nan,0.1355605572462082,0.2419375032186508,Kolding,9.492101980067426,3.0,37.88456149937597
82848,82,30,89.6,60.7,Kolding,S. Jalal,2738639549,HB Køge vs Kolding,2024-10-25,15,,0,270.0,0.1527597457170486,nan,nan,none,nan,nan,none,nan,0.1527597457170486,0.0,Kolding,14.92146105446783,1.0,14.92146105446783
82916,89,43,30.6,37.2,HB Køge,M. Khan,2738648781,HB Køge vs Kolding,2024-10-25,1,,8,295.0,0.0191196408122777,nan,nan,none,nan,nan,none,nan,,,Kolding,70.57053209378545,1.0,70.57053209378545
82917,89,51,73.5,59.3,HB Køge,J. Rothmann,2738648923,HB Køge vs Kolding,2024-10-25,13,,8,295.0,0.0191196408122777,nan,nan,none,nan,nan,none,nan,0.0191196408122777,0.0,Kolding,28.084515306481613,2.0,70.57053209378545
83456,0,12,82.8,70.3,OB,L. Deedson,2703403223,HB Køge vs OB,2024-07-26,13,,0,2.0,0.017450176179409,nan,nan,none,none,nan,none,nan,0.017450176179409,,draw,26.60695397823659,1.0,26.60695397823659
83460,0,23,91.5,64.9,OB,L. Deedson,2703403257,HB Køge vs OB,2024-07-26,15,,0,4.0,0.0532145351171493,nan,nan,none,none,nan,none,nan,0.0532145351171493,,draw,17.15400827795067,1.0,17.15400827795067
83472,2,0,82.4,36.8,OB,J. Bonde,2703403531,HB Køge vs OB,2024-07-26,13,,0,12.0,0.0199432764202356,nan,nan,none,none,nan,none,nan,0.0199432764202356,,draw,21.999999999999996,1.0,21.999999999999996
83494,4,41,78.9,8.2,OB,J. Bonde,2703451125,HB Køge vs OB,2024-07-26,8,,5,21.0,0.0798345804214477,nan,nan,none,none,nan,none,nan,,,draw,46.82360515808239,1.0,46.82360515808239
83495,4,42,75.4,6.2,OB,J. Bonde,2703404401,HB Køge vs OB,2024-07-26,49,,5,21.0,0.0798345804214477,nan,nan,none,none,nan,none,nan,,,draw,50.235445653442746,2.0,46.82360515808239
83496,4,44,85.7,7.4,OB,J. Bonde,2703404427,HB Køge vs OB,2024-07-26,1,,5,21.0,0.0798345804214477,nan,nan,none,none,nan,none,nan,,,draw,44.93606569338264,3.0,46.82360515808239
83497,4,46,91.0,39.4,OB,L. Kjerrumgaard,2703404431,HB Køge vs OB,2024-07-26,15,,5,21.0,0.0798345804214477,nan,nan,none,none,nan,none,nan,0.0798345804214477,,draw,13.905394636614957,4.0,46.82360515808239
83498,4,48,90.1,34.9,OB,L. Deedson,2703404441,HB Køge vs OB,2024-07-26,15,,0,22.0,0.1179357841610908,nan,nan,none,none,nan,none,nan,0.1179357841610908,0.0711,draw,18.056023925549063,1.0,18.056023925549063
83499,5,6,79.5,18.8,OB,J. Bonde,2703404543,HB Køge vs OB,2024-07-26,1,,2,25.0,0.0308174081146717,nan,nan,none,none,nan,none,nan,,,draw,37.3321577195854,1.0,37.3321577195854
83500,5,8,77.1,40.5,OB,A. Manneh,2703404549,HB Køge vs OB,2024-07-26,13,,2,25.0,0.0308174081146717,nan,nan,none,none,nan,none,nan,0.0308174081146717,,draw,24.79233752593733,2.0,37.3321577195854
83618,16,7,80.0,43.1,OB,J. Bonde,2703407763,HB Køge vs OB,2024-07-26,1,,4,65.0,0.0407949239015579,nan,nan,none,none,nan,none,nan,,,draw,21.156795598577776,1.0,21.156795598577776
83619,16,11,84.3,27.4,OB,L. Owusu,2703407765,HB Køge vs OB,2024-07-26,15,,4,65.0,0.0407949239015579,nan,nan,none,none,nan,none,nan,0.0407949239015579,0.0365,draw,27.518175811634027,2.0,21.156795598577776
83644,18,39,73.5,40.1,OB,L. Owusu,2703408515,HB Køge vs OB,2024-07-26,1,,3,71.0,0.0322104468941688,nan,nan,none,none,nan,none,nan,,,draw,28.288867068159515,1.0,28.288867068159515
83645,18,42,85.0,29.7,OB,L. Deedson,2703408517,HB Køge vs OB,2024-07-26,15,,3,71.0,0.0322104468941688,nan,nan,none,none,nan,none,nan,0.0322104468941688,0.0262,draw,25.240641830191244,2.0,28.288867068159515
83759,25,50,92.3,33.4,OB,L. Deedson,2703410319,HB Køge vs OB,2024-07-26,13,,0,87.0,0.0724609196186065,nan,nan,none,none,nan,none,nan,0.0724609196186065,,draw,18.298907071188708,1.0,18.298907071188708
83764,26,27,98.2,67.6,OB,L. Kjerrumgaard,2703410471,HB Køge vs OB,2024-07-26,49,,2,89.0,0.065143309533596,nan,nan,none,none,nan,none,nan,,,draw,17.691806012954128,1.0,17.691806012954128
83765,26,27,98.2,67.6,OB,L. Kjerrumgaard,2703410479,HB Køge vs OB,2024-07-26,1,,2,89.0,0.065143309533596,nan,nan,none,none,nan,none,nan,,,draw,17.691806012954128,2.0,17.691806012954128
83766,26,29,90.8,62.6,OB,M. Fenger,2703410481,HB Køge vs OB,2024-07-26,15,,2,89.0,0.065143309533596,nan,nan,none,none,nan,none,nan,0.065143309533596,,draw,15.601281998605117,3.0,17.691806012954128
83773,28,33,75.1,23.3,HB Køge,I. Dorgu,2703411177,HB Køge vs OB,2024-07-26,1,,4,94.0,0.02193209156394,nan,nan,none,none,nan,none,nan,,,draw,36.50890302378312,1.0,36.50890302378312
83774,28,37,74.3,34.6,HB Køge,C. Jensen,2703411181,HB Køge vs OB,2024-07-26,15,,4,94.0,0.02193209156394,nan,nan,none,none,nan,none,nan,0.02193209156394,,draw,29.960807732769823,2.0,36.50890302378312
83909,38,54,90.4,54.6,OB,L. Deedson,2703414701,HB Køge vs OB,2024-07-26,13,,0,120.0,0.2901927828788757,nan,nan,none,none,nan,none,nan,0.2901927828788757,,OB,10.645186705737007,1.0,10.645186705737007
83927,41,22,63.8,27.7,HB Køge,I. Dorgu,2703415595,HB Køge vs OB,2024-07-26,1,,7,129.0,0.0202918965369462,nan,nan,none,none,nan,none,nan,,,OB,42.517408199465784,1.0,42.517408199465784
83928,41,24,65.1,53.1,HB Køge,J. Arias,2703415637,HB Køge vs OB,2024-07-26,1,,7,129.0,0.0202918965369462,nan,nan,none,none,nan,none,nan,,,OB,35.037408579973494,2.0,42.517408199465784
83929,41,29,74.8,71.5,HB Køge,M. Jensen,2703415641,HB Køge vs OB,2024-07-26,13,,7,129.0,0.0202918965369462,nan,nan,none,none,nan,none,nan,0.0202918965369462,,OB,33.12536792248503,3.0,42.517408199465784
83938,42,43,53.0,2.3,OB,B. Paulsen,2703416069,HB Køge vs OB,2024-07-26,1,,5,133.0,0.0205362364649772,nan,nan,none,none,nan,none,nan,,,OB,66.96484152150292,1.0,66.96484152150292
83939,42,46,72.2,25.6,OB,L. Deedson,2703416073,HB Køge vs OB,2024-07-26,49,,5,133.0,0.0205362364649772,nan,nan,none,none,nan,none,nan,,,OB,36.98918760935417,2.0,66.96484152150292
83940,42,46,71.7,26.2,OB,L. Deedson,2703416103,HB Køge vs OB,2024-07-26,1,,5,133.0,0.0205362364649772,nan,nan,none,none,nan,none,nan,,,OB,36.97742554586514,3.0,66.96484152150292
83941,42,48,73.3,45.4,OB,M. Ejdum,2703416107,HB Køge vs OB,2024-07-26,15,,5,133.0,0.0205362364649772,nan,nan,none,none,nan,none,nan,0.0205362364649772,0.0205,OB,27.093357119412133,4.0,66.96484152150292
83966,44,52,35.1,57.6,OB,L. Kjerrumgaard,2703416873,HB Køge vs OB,2024-07-26,49,,10,137.0,0.1518754810094833,nan,nan,none,none,nan,none,nan,,,OB,65.3434771036865,1.0,65.3434771036865
83967,44,55,67.2,63.9,OB,L. Kjerrumgaard,2703416903,HB Køge vs OB,2024-07-26,1,,10,137.0,0.1518754810094833,nan,nan,none,none,nan,none,nan,,,OB,35.62372804746859,2.0,65.3434771036865
83968,44,59,72.8,29.1,OB,L. Deedson,2703416921,HB Køge vs OB,2024-07-26,1,,10,137.0,0.1518754810094833,nan,nan,none,none,nan,none,nan,,,OB,34.302332282222444,3.0,65.3434771036865
83969,45,2,89.9,33.9,OB,L. Kjerrumgaard,2703416923,HB Køge vs OB,2024-07-26,15,,10,137.0,0.1518754810094833,nan,nan,none,none,nan,none,nan,0.1518754810094833,0.0931,OB,19.0057885919001,4.0,65.3434771036865
84188,62,54,72.6,60.3,HB Køge,M. Jakobsen,2703427803,HB Køge vs OB,2024-07-26,15,,0,183.0,0.0252731963992118,nan,nan,none,none,nan,none,nan,0.0252731963992118,,OB,29.27200027329872,1.0,29.27200027329872
84980,6,14,35.9,76.7,Roskilde,O. Juul,2787822719,HB Køge vs Roskilde,2025-03-14,1,1.0,6,18.0,0.0510560721158981,nan,nan,none,nan,nan,none,nan,,,draw,69.43846196453374,1.0,69.43846196453374
84981,6,16,76.3,66.0,Roskilde,R. Arabaci,2787822741,HB Køge vs Roskilde,2025-03-14,49,,6,18.0,0.0510560721158981,nan,nan,none,nan,nan,none,nan,,,draw,28.595279330686736,2.0,69.43846196453374
84982,6,20,77.2,58.3,Roskilde,R. Arabaci,2787822819,HB Køge vs Roskilde,2025-03-14,16,,6,18.0,0.0510560721158981,nan,nan,none,nan,nan,none,nan,0.0510560721158981,0.5271022319793701,draw,24.26375898330677,3.0,69.43846196453374
85255,33,6,60.8,85.4,HB Køge,G. Çulhacı,2787835723,HB Køge vs Roskilde,2025-03-14,49,,5,80.0,0.1442160606384277,nan,nan,none,nan,nan,none,nan,,,Roskilde,52.81855734493323,1.0,52.81855734493323
85256,33,7,60.8,85.4,HB Køge,G. Çulhacı,2787835753,HB Køge vs Roskilde,2025-03-14,1,,5,80.0,0.1442160606384277,nan,nan,none,nan,nan,none,nan,,,Roskilde,52.81855734493323,2.0,52.81855734493323
85257,33,11,87.8,54.6,HB Køge,Mohamad Al Naser,2787835757,HB Køge vs Roskilde,2025-03-14,13,,5,80.0,0.1442160606384277,nan,nan,none,nan,nan,none,nan,0.1442160606384277,0.0,Roskilde,13.0384048104053,3.0,52.81855734493323
85344,39,43,80.2,59.4,Roskilde,R. Arabaci,2787839715,HB Køge vs Roskilde,2025-03-14,13,,0,99.0,0.0450304076075553,nan,nan,none,nan,nan,none,nan,0.0450304076075553,0.0,Roskilde,21.91802910847597,1.0,21.91802910847597
85402,45,47,89.9,34.3,Roskilde,M. Lysholm,2787851495,HB Køge vs Roskilde,2025-03-14,1,,2,116.0,0.0784417539834976,nan,nan,none,nan,nan,none,nan,,,Roskilde,18.66815470259447,1.0,18.66815470259447
85403,45,49,84.0,47.1,Roskilde,R. Arabaci,2787851505,HB Køge vs Roskilde,2025-03-14,13,,2,116.0,0.0784417539834976,nan,nan,none,nan,nan,none,nan,0.0784417539834976,0.0,Roskilde,16.26068879229905,2.0,18.66815470259447
85485,52,3,84.9,61.5,HB Køge,N. Jakobsen,2787860327,HB Køge vs Roskilde,2025-03-14,15,,0,138.0,0.0594070777297019,nan,nan,none,nan,nan,none,nan,0.0594070777297019,0.0,Roskilde,18.980516325959098,1.0,18.980516325959098
85621,65,53,63.7,37.7,HB Køge,M. Jensen,2787879749,HB Køge vs Roskilde,2025-03-14,8,,7,180.0,0.020049549639225,nan,nan,none,nan,nan,none,nan,,,Roskilde,38.3272748835604,1.0,38.3272748835604
85622,65,53,62.5,34.2,HB Køge,M. Jensen,2787879761,HB Køge vs Roskilde,2025-03-14,49,,7,180.0,0.020049549639225,nan,nan,none,nan,nan,none,nan,,,Roskilde,40.692628325041866,2.0,38.3272748835604
85623,65,54,62.5,34.2,HB Køge,M. Jensen,2787879787,HB Køge vs Roskilde,2025-03-14,1,,7,180.0,0.020049549639225,nan,nan,none,nan,nan,none,nan,,,Roskilde,40.692628325041866,3.0,38.3272748835604
85624,65,55,71.9,30.3,HB Køge,B. Alkhoudari,2787879823,HB Køge vs Roskilde,2025-03-14,1,,7,180.0,0.020049549639225,nan,nan,none,nan,nan,none,nan,,,Roskilde,34.31763395107535,4.0,38.3272748835604
85625,65,56,80.7,37.4,HB Køge,G. Larsen,2787879901,HB Køge vs Roskilde,2025-03-14,1,,7,180.0,0.020049549639225,nan,nan,none,nan,nan,none,nan,,,Roskilde,23.04886114323222,5.0,38.3272748835604
85626,66,0,85.9,30.8,HB Køge,B. Alkhoudari,2787879909,HB Køge vs Roskilde,2025-03-14,15,,7,180.0,0.020049549639225,nan,nan,none,nan,nan,none,nan,0.020049549639225,0.0,Roskilde,23.821209037326376,6.0,38.3272748835604
85627,66,2,90.8,46.0,HB Køge,M. Jensen,2787879949,HB Køge vs Roskilde,2025-03-14,15,,0,181.0,0.1376466900110244,nan,nan,none,nan,nan,none,nan,0.1376466900110244,0.0815038830041885,Roskilde,10.031948963187565,1.0,10.031948963187565
85636,67,18,89.2,53.0,HB Køge,Mohamad Al Naser,2787881755,HB Køge vs Roskilde,2025-03-14,15,,0,185.0,0.0685520023107528,nan,nan,none,nan,nan,none,nan,0.0685520023107528,0.0933557599782943,Roskilde,11.20892501536164,1.0,11.20892501536164
85661,70,24,77.7,69.3,HB Køge,H. Bonnesen,2787885849,HB Køge vs Roskilde,2025-03-14,8,,5,195.0,0.0325109027326107,nan,nan,none,nan,nan,none,nan,,,Roskilde,29.49203282244206,1.0,29.49203282244206
85662,70,25,69.5,82.3,HB Køge,H. Bonnesen,2787885669,HB Køge vs Roskilde,2025-03-14,49,,5,195.0,0.0325109027326107,nan,nan,none,nan,nan,none,nan,,,Roskilde,44.42454276635832,2.0,29.49203282244206
85663,70,26,69.6,78.3,HB Køge,H. Bonnesen,2787885739,HB Køge vs Roskilde,2025-03-14,3,,5,195.0,0.0325109027326107,nan,nan,none,nan,nan,none,nan,,,Roskilde,41.533721239494064,3.0,29.49203282244206
85664,70,29,78.9,62.9,HB Køge,H. Bonnesen,2787885747,HB Køge vs Roskilde,2025-03-14,13,,5,195.0,0.0325109027326107,nan,nan,none,nan,nan,none,nan,0.0325109027326107,0.0,Roskilde,24.730952266340243,4.0,29.49203282244206
85712,76,13,78.4,94.7,HB Køge,N. Jakobsen,2787893279,HB Køge vs Roskilde,2025-03-14,3,,7,213.0,0.0320075750350952,nan,nan,none,nan,nan,none,nan,,,draw,49.64524146381,1.0,49.64524146381
85713,76,15,83.7,89.6,HB Køge,N. Jakobsen,2787893327,HB Køge vs Roskilde,2025-03-14,1,,7,213.0,0.0320075750350952,nan,nan,none,nan,nan,none,nan,,,draw,42.82347487068278,2.0,49.64524146381
85714,76,17,77.7,69.4,HB Køge,M. Jensen,2787893345,HB Køge vs Roskilde,2025-03-14,1,,7,213.0,0.0320075750350952,nan,nan,none,nan,nan,none,nan,,,draw,29.55757094214611,3.0,49.64524146381
85715,76,20,80.6,47.9,HB Køge,G. Larsen,2787893439,HB Køge vs Roskilde,2025-03-14,13,,7,213.0,0.0320075750350952,nan,nan,none,nan,nan,none,nan,0.0320075750350952,0.0,draw,19.51332877804298,4.0,49.64524146381
85720,76,50,67.1,38.6,HB Køge,J. Arias,2787894159,HB Køge vs Roskilde,2025-03-14,49,,3,215.0,0.0542833320796489,nan,nan,none,nan,nan,none,nan,,,draw,34.81910395171019,1.0,34.81910395171019
