,timeMin,timeSec,x,y,team_name,playerName,label,date,typeId,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,107.0,distance to opp goal,possession_index,start_possession_distance
29885,28,26,83.1,55.6,Hvidovre,A. Smed,Hvidovre vs B 93,2024-08-09,13,7,95.0,0.1311004310846328,nan,nan,nan,nan,nan,nan,nan,17.80365131089688,6.0,36.273681919540515
30017,57,20,32.3,57.5,Hvidovre,N. Clausen,Hvidovre vs B 93,2024-08-09,49,8,224.0,0.4648171067237854,nan,nan,nan,nan,nan,nan,nan,68.11416886375403,1.0,68.11416886375403
30018,57,20,32.3,57.5,Hvidovre,N. Clausen,Hvidovre vs B 93,2024-08-09,1,8,224.0,0.4648171067237854,nan,nan,nan,nan,nan,nan,nan,68.11416886375403,2.0,68.11416886375403
30019,57,22,42.9,68.4,Hvidovre,C. Jakobsen,Hvidovre vs B 93,2024-08-09,1,8,224.0,0.4648171067237854,nan,nan,nan,nan,nan,nan,nan,59.99141605263207,3.0,68.11416886375403
30020,57,28,91.4,64.0,Hvidovre,A. Smed,Hvidovre vs B 93,2024-08-09,15,8,224.0,0.4648171067237854,nan,nan,nan,nan,nan,nan,nan,16.430459518832695,4.0,68.11416886375403
30607,71,50,75.3,61.0,Esbjerg,A. Lausen,Hvidovre vs Esbjerg,2025-03-29,7,4,252.0,0.4036301076412201,nan,nan,none,nan,nan,nan,nan,27.038676003088614,1.0,27.038676003088614
30608,71,51,71.5,58.3,Esbjerg,A. Lausen,Hvidovre vs Esbjerg,2025-03-29,49,4,252.0,0.4036301076412201,nan,nan,none,nan,nan,nan,nan,29.684002425549018,2.0,27.038676003088614
30609,71,52,83.3,60.0,Esbjerg,A. Lausen,Hvidovre vs Esbjerg,2025-03-29,1,4,252.0,0.4036301076412201,nan,nan,none,nan,nan,nan,nan,19.46509696867704,3.0,27.038676003088614
30610,71,54,88.9,46.2,Esbjerg,T. Freriks,Hvidovre vs Esbjerg,2025-03-29,16,4,252.0,0.4036301076412201,nan,nan,none,nan,nan,nan,nan,11.732433677630565,4.0,27.038676003088614
31009,7,4,57.1,37.1,Fredericia,P. Egelund,Hvidovre vs Fredericia,2025-04-16,1,8,33.0,0.2335978746414184,nan,nan,none,none,nan,nan,nan,44.797544575567976,1.0,44.797544575567976
31010,7,6,69.2,66.9,Fredericia,G. Marcussen,Hvidovre vs Fredericia,2025-04-16,3,8,33.0,0.2335978746414184,nan,nan,none,none,nan,nan,nan,35.131894341182345,2.0,44.797544575567976
31011,7,12,87.7,58.1,Fredericia,G. Marcussen,Hvidovre vs Fredericia,2025-04-16,15,8,33.0,0.2335978746414184,nan,nan,none,none,nan,nan,nan,14.727525250360292,3.0,44.797544575567976
31634,10,24,40.4,66.3,Hvidovre,N. Clausen,Hvidovre vs Hillerød,2024-08-20,49,11,45.0,0.1275866776704788,nan,nan,none,none,nan,nan,nan,61.78875302188903,1.0,61.78875302188903
31635,10,24,40.4,66.3,Hvidovre,N. Clausen,Hvidovre vs Hillerød,2024-08-20,1,11,45.0,0.1275866776704788,nan,nan,none,none,nan,nan,nan,61.78875302188903,2.0,61.78875302188903
31636,10,26,44.6,69.3,Hvidovre,F. Høgh,Hvidovre vs Hillerød,2024-08-20,1,11,45.0,0.1275866776704788,nan,nan,none,none,nan,nan,nan,58.665577641407396,3.0,61.78875302188903
31637,10,27,60.9,65.1,Hvidovre,M. Kaalund,Hvidovre vs Hillerød,2024-08-20,1,11,45.0,0.1275866776704788,nan,nan,none,none,nan,nan,nan,41.91443665373543,4.0,61.78875302188903
31638,10,31,82.2,81.4,Hvidovre,N. Clausen,Hvidovre vs Hillerød,2024-08-20,1,11,45.0,0.1275866776704788,nan,nan,none,none,nan,nan,nan,36.09432088293116,5.0,61.78875302188903
31639,10,35,92.4,33.3,Hvidovre,A. Smed,Hvidovre vs Hillerød,2024-08-20,13,11,45.0,0.1275866776704788,nan,nan,none,none,nan,nan,nan,18.348024416813928,6.0,61.78875302188903
31751,51,9,68.8,41.9,Hillerød,M. Bay,Hvidovre vs Hillerød,2024-08-20,1,7,185.0,0.3150538504123688,nan,nan,none,none,nan,nan,nan,32.23429850330235,1.0,32.23429850330235
31752,51,11,70.4,48.7,Hillerød,B. Kücükylidiz,Hvidovre vs Hillerød,2024-08-20,49,7,185.0,0.3150538504123688,nan,nan,none,none,nan,nan,nan,29.62853354454114,2.0,32.23429850330235
31753,51,11,70.4,48.7,Hillerød,B. Kücükylidiz,Hvidovre vs Hillerød,2024-08-20,1,7,185.0,0.3150538504123688,nan,nan,none,none,nan,nan,nan,29.62853354454114,3.0,32.23429850330235
31754,51,11,81.1,59.0,Hillerød,A. Justinussen,Hvidovre vs Hillerød,2024-08-20,1,7,185.0,0.3150538504123688,nan,nan,none,none,nan,nan,nan,20.933466029303418,4.0,32.23429850330235
31755,51,14,82.1,37.9,Hillerød,T. Arndal,Hvidovre vs Hillerød,2024-08-20,1,7,185.0,0.3150538504123688,nan,nan,none,none,nan,nan,nan,21.60601768026677,5.0,32.23429850330235
31756,51,16,89.5,45.0,Hillerød,M. Etim,Hvidovre vs Hillerød,2024-08-20,15,7,185.0,0.3150538504123688,nan,nan,none,none,nan,nan,nan,11.629703349613008,6.0,32.23429850330235
32329,20,51,70.9,9.2,Hvidovre,A. Smed,Hvidovre vs Horsens,2024-08-30,74,6,78.0,0.1104523390531539,nan,nan,nan,nan,nan,nan,nan,50.114369196868076,1.0,50.114369196868076
32330,20,53,75.2,18.2,Hvidovre,C. Jakobsen,Hvidovre vs Horsens,2024-08-30,49,6,78.0,0.1104523390531539,nan,nan,nan,nan,nan,nan,nan,40.32716206231229,2.0,50.114369196868076
32331,20,53,75.2,18.2,Hvidovre,C. Jakobsen,Hvidovre vs Horsens,2024-08-30,1,6,78.0,0.1104523390531539,nan,nan,nan,nan,nan,nan,nan,40.32716206231229,3.0,50.114369196868076
32332,20,55,85.9,43.3,Hvidovre,M. Kaalund,Hvidovre vs Horsens,2024-08-30,1,6,78.0,0.1104523390531539,nan,nan,nan,nan,nan,nan,nan,15.610893632332516,4.0,50.114369196868076
32333,20,57,81.5,53.8,Hvidovre,J. Singh,Hvidovre vs Horsens,2024-08-30,13,6,78.0,0.1104523390531539,nan,nan,nan,nan,nan,nan,nan,18.886238376129853,5.0,50.114369196868076
32462,49,55,43.0,33.2,Horsens,S. Ngabo,Hvidovre vs Horsens,2024-08-30,3,8,182.0,0.5356847643852234,nan,nan,nan,nan,nan,nan,nan,59.42423747933161,1.0,59.42423747933161
32463,49,56,47.4,35.5,Horsens,S. Ngabo,Hvidovre vs Horsens,2024-08-30,49,8,182.0,0.5356847643852234,nan,nan,nan,nan,nan,nan,nan,54.56198310178984,2.0,59.42423747933161
32464,49,57,49.5,38.9,Horsens,S. Ngabo,Hvidovre vs Horsens,2024-08-30,1,8,182.0,0.5356847643852234,nan,nan,nan,nan,nan,nan,nan,51.705512278672956,3.0,59.42423747933161
32465,49,59,62.3,37.7,Horsens,S. Pingel,Hvidovre vs Horsens,2024-08-30,1,8,182.0,0.5356847643852234,nan,nan,nan,nan,nan,nan,nan,39.65576881110742,4.0,59.42423747933161
32466,50,3,89.9,37.0,Horsens,K. Karikari,Hvidovre vs Horsens,2024-08-30,16,8,182.0,0.5356847643852234,nan,nan,nan,nan,nan,nan,nan,16.46238135872207,5.0,59.42423747933161
32620,12,16,46.5,30.0,Kolding,I. Tånnander,Hvidovre vs Kolding,2024-10-07,49,3,46.0,0.1754352301359176,nan,nan,none,nan,nan,none,nan,57.11610981150589,1.0,57.11610981150589
32621,12,18,69.1,59.1,Kolding,I. Tånnander,Hvidovre vs Kolding,2024-10-07,1,3,46.0,0.1754352301359176,nan,nan,none,nan,nan,none,nan,32.212109524214654,2.0,57.11610981150589
32622,12,19,85.5,53.4,Kolding,M. Vestergård,Hvidovre vs Kolding,2024-10-07,15,3,46.0,0.1754352301359176,nan,nan,none,nan,nan,none,nan,14.893287078412207,3.0,57.11610981150589
32678,25,16,48.7,42.7,Hvidovre,J. Singh,Hvidovre vs Kolding,2024-10-07,49,4,92.0,0.1407294124364853,nan,nan,none,nan,nan,none,nan,51.816792644855965,1.0,51.816792644855965
32679,25,17,55.9,47.3,Hvidovre,J. Singh,Hvidovre vs Kolding,2024-10-07,1,4,92.0,0.1407294124364853,nan,nan,none,nan,nan,none,nan,44.18257575108088,2.0,51.816792644855965
32680,25,20,80.3,38.3,Hvidovre,F. Høgh,Hvidovre vs Kolding,2024-10-07,15,4,92.0,0.1407294124364853,nan,nan,none,nan,nan,none,nan,22.91244203484212,3.0,51.816792644855965
33332,37,26,63.6,42.7,OB,L. Deedson,Hvidovre vs OB,2025-03-14,49,3,140.0,0.2120168060064315,nan,nan,none,nan,nan,nan,nan,37.124789561693134,1.0,37.124789561693134
33333,37,27,63.4,43.0,OB,L. Deedson,Hvidovre vs OB,2025-03-14,1,3,140.0,0.2120168060064315,nan,nan,none,nan,nan,nan,nan,37.26338685626952,2.0,37.124789561693134
33334,37,29,86.5,37.4,OB,L. Owusu,Hvidovre vs OB,2025-03-14,15,3,140.0,0.2120168060064315,nan,nan,none,nan,nan,nan,nan,18.46645607581487,3.0,37.124789561693134
33345,39,33,67.4,40.0,OB,M. Ejdum,Hvidovre vs OB,2025-03-14,1,5,146.0,0.4419102966785431,nan,nan,none,nan,nan,nan,nan,34.099266854288814,1.0,34.099266854288814
33346,39,37,83.8,26.1,OB,L. Owusu,Hvidovre vs OB,2025-03-14,1,5,146.0,0.4419102966785431,nan,nan,none,nan,nan,nan,nan,28.87299776607895,2.0,34.099266854288814
33347,39,38,90.6,47.7,OB,M. Ejdum,Hvidovre vs OB,2025-03-14,15,5,146.0,0.4419102966785431,nan,nan,none,nan,nan,nan,nan,9.677293009927936,3.0,34.099266854288814
33609,34,33,73.5,84.1,Hvidovre,C. Jakobsen,Hvidovre vs OB,2025-04-21,49,4,125.0,0.1130790710449218,nan,nan,nan,none,nan,nan,nan,43.18634043305823,1.0,43.18634043305823
33610,34,34,73.5,84.1,Hvidovre,C. Jakobsen,Hvidovre vs OB,2025-04-21,1,4,125.0,0.1130790710449218,nan,nan,nan,none,nan,nan,nan,43.18634043305823,2.0,43.18634043305823
33611,34,35,90.0,84.7,Hvidovre,F. Krogstad,Hvidovre vs OB,2025-04-21,1,4,125.0,0.1130790710449218,nan,nan,nan,none,nan,nan,nan,36.11218630877948,3.0,43.18634043305823
33612,34,37,90.5,53.4,Hvidovre,A. Smed,Hvidovre vs OB,2025-04-21,13,4,125.0,0.1130790710449218,nan,nan,nan,none,nan,nan,nan,10.090094152187083,4.0,43.18634043305823
33900,28,17,50.7,50.7,Roskilde,A. Taranis,Hvidovre vs Roskilde,2024-11-22,49,8,113.0,0.14058518409729,nan,nan,nan,nan,nan,none,nan,49.304969323588466,1.0,49.304969323588466
33901,28,23,72.5,38.3,Roskilde,A. Taranis,Hvidovre vs Roskilde,2024-11-22,1,8,113.0,0.14058518409729,nan,nan,nan,nan,nan,none,nan,29.885447963850233,2.0,49.304969323588466
33902,28,25,85.9,47.2,Roskilde,N. Halse,Hvidovre vs Roskilde,2024-11-22,15,8,113.0,0.14058518409729,nan,nan,nan,nan,nan,none,nan,14.37532608325807,3.0,49.304969323588466
34207,17,16,41.2,78.5,Vendsyssel,F. Børsting,Hvidovre vs Vendsyssel,2024-10-26,49,8,67.0,0.1281120777130127,nan,nan,none,none,nan,nan,nan,65.34286495096461,1.0,65.34286495096461
34208,17,16,41.2,78.5,Vendsyssel,F. Børsting,Hvidovre vs Vendsyssel,2024-10-26,1,8,67.0,0.1281120777130127,nan,nan,none,none,nan,nan,nan,65.34286495096461,2.0,65.34286495096461
34209,17,17,60.7,67.3,Vendsyssel,L. Steffensen,Hvidovre vs Vendsyssel,2024-10-26,1,8,67.0,0.1281120777130127,nan,nan,none,none,nan,nan,nan,42.93925942537901,3.0,65.34286495096461
34210,17,21,90.5,85.3,Vendsyssel,F. Børsting,Hvidovre vs Vendsyssel,2024-10-26,1,8,67.0,0.1281120777130127,nan,nan,none,none,nan,nan,nan,36.55598446219168,4.0,65.34286495096461
34211,17,24,90.5,52.1,Vendsyssel,L. Steffensen,Hvidovre vs Vendsyssel,2024-10-26,13,8,67.0,0.1281120777130127,nan,nan,none,none,nan,nan,nan,9.729337079164234,5.0,65.34286495096461
34362,49,55,69.4,87.4,Vendsyssel,M. Hannesbo,Hvidovre vs Vendsyssel,2024-10-26,74,7,202.0,0.110965646803379,nan,nan,none,none,nan,nan,nan,48.32307937207644,1.0,48.32307937207644
34363,49,59,59.5,71.7,Vendsyssel,O. Øhlenschlæger,Hvidovre vs Vendsyssel,2024-10-26,1,7,202.0,0.110965646803379,nan,nan,none,none,nan,nan,nan,45.94714354560031,2.0,48.32307937207644
34364,50,0,61.0,57.0,Vendsyssel,F. Børsting,Hvidovre vs Vendsyssel,2024-10-26,1,7,202.0,0.110965646803379,nan,nan,none,none,nan,nan,nan,39.6232255123179,3.0,48.32307937207644
34365,50,0,74.9,57.1,Vendsyssel,F. Børsting,Hvidovre vs Vendsyssel,2024-10-26,49,7,202.0,0.110965646803379,nan,nan,none,none,nan,nan,nan,26.084861510078976,4.0,48.32307937207644
34366,50,2,81.2,49.5,Vendsyssel,K. Kusk,Hvidovre vs Vendsyssel,2024-10-26,13,7,202.0,0.110965646803379,nan,nan,none,none,nan,nan,nan,18.806647760831805,5.0,48.32307937207644
34415,72,12,55.8,75.9,Vendsyssel,O. Øhlenschlæger,Hvidovre vs Vendsyssel,2024-10-26,49,2,279.0,0.2781356871128082,nan,nan,none,none,nan,nan,nan,51.22938609821516,1.0,51.22938609821516
34416,72,12,55.8,75.9,Vendsyssel,O. Øhlenschlæger,Hvidovre vs Vendsyssel,2024-10-26,1,2,279.0,0.2781356871128082,nan,nan,none,none,nan,nan,nan,51.22938609821516,2.0,51.22938609821516
34417,72,13,83.4,50.0,Vendsyssel,S. Borgelin,Hvidovre vs Vendsyssel,2024-10-26,3,2,279.0,0.2781356871128082,nan,nan,none,none,nan,nan,nan,16.599999999999994,3.0,51.22938609821516
34418,72,14,88.1,47.4,Vendsyssel,S. Borgelin,Hvidovre vs Vendsyssel,2024-10-26,16,2,279.0,0.2781356871128082,nan,nan,none,none,nan,nan,nan,12.180722474467602,4.0,51.22938609821516
34529,12,46,95.2,84.1,Kolding,M. Olsen,Kolding vs B 93,2025-03-01,1,6,39.0,0.1326589435338974,nan,nan,none,none,nan,none,nan,34.43617284194049,1.0,34.43617284194049
34530,12,48,87.8,92.4,Kolding,F. Møller,Kolding vs B 93,2025-03-01,1,6,39.0,0.1326589435338974,nan,nan,none,none,nan,none,nan,44.12029011690654,2.0,34.43617284194049
34531,12,52,92.5,45.9,Kolding,S. Jalal,Kolding vs B 93,2025-03-01,15,6,39.0,0.1326589435338974,nan,nan,none,none,nan,none,nan,8.547514258543242,3.0,34.43617284194049
34712,58,33,73.4,54.2,Kolding,J. Musbaudeen,Kolding vs B 93,2025-03-01,8,2,217.0,0.4352113902568817,nan,nan,none,none,nan,none,nan,26.929537686339877,1.0,26.929537686339877
34713,58,34,79.2,48.4,Kolding,J. Musbaudeen,Kolding vs B 93,2025-03-01,49,2,217.0,0.4352113902568817,nan,nan,none,none,nan,none,nan,20.861447696648472,2.0,26.929537686339877
34714,58,35,80.3,49.9,Kolding,J. Musbaudeen,Kolding vs B 93,2025-03-01,15,2,217.0,0.4352113902568817,nan,nan,none,none,nan,none,nan,19.700253805471647,3.0,26.929537686339877
35155,9,48,39.6,31.5,Kolding,M. Saaby,Kolding vs Esbjerg,2025-05-10,1,11,32.0,0.1161370649933815,nan,nan,nan,none,nan,nan,nan,63.16969209993032,1.0,63.16969209993032
35156,9,57,89.3,11.3,Kolding,S. Jalal,Kolding vs Esbjerg,2025-05-10,1,11,32.0,0.1161370649933815,nan,nan,nan,none,nan,nan,nan,40.151961346863246,2.0,63.16969209993032
35157,9,59,93.7,60.0,Kolding,A. Njai,Kolding vs Esbjerg,2025-05-10,44,11,32.0,0.1161370649933815,nan,nan,nan,none,nan,nan,nan,11.819052415485768,3.0,63.16969209993032
35158,9,59,95.2,57.0,Kolding,A. Njai,Kolding vs Esbjerg,2025-05-10,13,11,32.0,0.1161370649933815,nan,nan,nan,none,nan,nan,nan,8.487638069569176,4.0,63.16969209993032
35554,45,35,52.3,50.1,Kolding,A. Nørager,Kolding vs Fredericia,2024-08-02,49,4,150.0,0.2057291120290756,nan,nan,none,none,nan,none,nan,47.700104821687766,1.0,47.700104821687766
35555,45,35,52.3,50.1,Kolding,A. Nørager,Kolding vs Fredericia,2024-08-02,1,4,150.0,0.2057291120290756,nan,nan,none,none,nan,none,nan,47.700104821687766,2.0,47.700104821687766
35556,45,36,59.6,30.3,Kolding,V. Westh,Kolding vs Fredericia,2024-08-02,1,4,150.0,0.2057291120290756,nan,nan,none,none,nan,none,nan,44.9471912359382,3.0,47.700104821687766
35557,45,37,74.6,10.4,Kolding,A. Njai,Kolding vs Fredericia,2024-08-02,1,4,150.0,0.2057291120290756,nan,nan,none,none,nan,none,nan,47.04593499974254,4.0,47.700104821687766
35558,45,37,75.0,25.5,Kolding,V. Westh,Kolding vs Fredericia,2024-08-02,1,4,150.0,0.2057291120290756,nan,nan,none,none,nan,none,nan,35.00357124637428,5.0,47.700104821687766
35559,45,38,94.4,16.7,Kolding,A. Njai,Kolding vs Fredericia,2024-08-02,1,4,150.0,0.2057291120290756,nan,nan,none,none,nan,none,nan,33.76758800980608,6.0,47.700104821687766
35560,45,39,93.7,46.0,Kolding,C. Palm,Kolding vs Fredericia,2024-08-02,16,4,150.0,0.2057291120290756,nan,nan,none,none,nan,none,nan,7.462573282722252,7.0,47.700104821687766
35665,72,8,73.4,30.7,Kolding,P. Ngongo,Kolding vs Fredericia,2024-08-02,49,7,238.0,0.4834822118282318,nan,nan,none,none,nan,none,nan,32.86411416727978,1.0,32.86411416727978
35666,72,8,73.5,32.2,Kolding,P. Ngongo,Kolding vs Fredericia,2024-08-02,1,7,238.0,0.4834822118282318,nan,nan,none,none,nan,none,nan,31.92318906375113,2.0,32.86411416727978
35667,72,11,74.7,57.0,Kolding,C. Jørgensen,Kolding vs Fredericia,2024-08-02,1,7,238.0,0.4834822118282318,nan,nan,none,none,nan,none,nan,26.250523804297693,3.0,32.86411416727978
35668,72,13,78.7,41.5,Kolding,P. Ngongo,Kolding vs Fredericia,2024-08-02,1,7,238.0,0.4834822118282318,nan,nan,none,none,nan,none,nan,22.933381782894553,4.0,32.86411416727978
35669,72,15,90.7,58.9,Kolding,C. Palm,Kolding vs Fredericia,2024-08-02,15,7,238.0,0.4834822118282318,nan,nan,none,none,nan,none,nan,12.872451204024816,5.0,32.86411416727978
35741,90,57,77.4,6.4,Kolding,A. Njai,Kolding vs Fredericia,2024-08-02,1,6,302.0,0.1446345001459121,nan,nan,none,none,nan,none,nan,49.10926592813213,1.0,49.10926592813213
35742,90,58,90.2,23.6,Kolding,C. Palm,Kolding vs Fredericia,2024-08-02,1,6,302.0,0.1446345001459121,nan,nan,none,none,nan,none,nan,28.160255680657446,2.0,49.10926592813213
35743,91,2,92.4,46.7,Kolding,P. Ngongo,Kolding vs Fredericia,2024-08-02,44,6,302.0,0.1446345001459121,nan,nan,none,none,nan,none,nan,8.285529554590937,3.0,49.10926592813213
35744,91,3,93.1,46.6,Kolding,P. Ngongo,Kolding vs Fredericia,2024-08-02,15,6,302.0,0.1446345001459121,nan,nan,none,none,nan,none,nan,7.692203845452879,4.0,49.10926592813213
35929,48,52,64.2,57.3,Fredericia,A. Muçolli,Kolding vs Fredericia,2025-03-29,1,6,162.0,0.2962162494659424,nan,nan,none,nan,nan,nan,nan,36.53669388436781,1.0,36.53669388436781
35930,48,56,97.9,27.3,Fredericia,A. Dahl,Kolding vs Fredericia,2025-03-29,1,6,162.0,0.2962162494659424,nan,nan,none,nan,nan,nan,nan,22.796929617823537,2.0,36.53669388436781
35931,48,58,92.9,47.4,Fredericia,J. Jessen,Kolding vs Fredericia,2025-03-29,16,6,162.0,0.2962162494659424,nan,nan,none,nan,nan,nan,nan,7.5610845782863665,3.0,36.53669388436781
36135,25,38,79.5,76.8,Kolding,C. Jørgensen,Kolding vs HB Køge,2024-09-14,1,6,80.0,0.2507472634315491,nan,nan,none,none,nan,nan,nan,33.741517452539085,1.0,33.741517452539085
36136,25,39,64.7,69.3,Kolding,C. Vestergaard,Kolding vs HB Køge,2024-09-14,1,6,80.0,0.2507472634315491,nan,nan,none,none,nan,nan,nan,40.23157963590293,2.0,33.741517452539085
36137,25,40,74.8,93.0,Kolding,M. Vestergård,Kolding vs HB Køge,2024-09-14,1,6,80.0,0.2507472634315491,nan,nan,none,none,nan,nan,nan,49.84014446206993,3.0,33.741517452539085
36138,25,42,87.5,88.8,Kolding,I. Tånnander,Kolding vs HB Køge,2024-09-14,1,6,80.0,0.2507472634315491,nan,nan,none,none,nan,nan,nan,40.763832008288915,4.0,33.741517452539085
36139,25,43,94.5,82.2,Kolding,A. Nørager,Kolding vs HB Køge,2024-09-14,1,6,80.0,0.2507472634315491,nan,nan,none,none,nan,nan,nan,32.6663435358168,5.0,33.741517452539085
36140,25,44,91.1,56.8,Kolding,A. Leifsson,Kolding vs HB Køge,2024-09-14,15,6,80.0,0.2507472634315491,nan,nan,none,none,nan,nan,nan,11.200446419674533,6.0,33.741517452539085
36489,53,39,38.2,11.0,Kolding,A. Beck,Kolding vs Hillerød,2024-10-18,49,10,193.0,0.2105920016765594,nan,nan,none,none,nan,nan,nan,73.07694574898433,1.0,73.07694574898433
36490,53,40,44.7,9.2,Kolding,A. Beck,Kolding vs Hillerød,2024-10-18,3,10,193.0,0.2105920016765594,nan,nan,none,none,nan,nan,nan,68.72212162033416,2.0,73.07694574898433
36491,53,45,76.1,22.8,Kolding,A. Beck,Kolding vs Hillerød,2024-10-18,1,10,193.0,0.2105920016765594,nan,nan,none,none,nan,nan,nan,36.20842443410097,3.0,73.07694574898433
36492,53,49,81.9,49.7,Kolding,C. Jørgensen,Kolding vs Hillerød,2024-10-18,16,10,193.0,0.2105920016765594,nan,nan,none,none,nan,nan,nan,18.1024860171193,4.0,73.07694574898433
36512,60,0,35.4,64.5,Kolding,J. Musbaudeen,Kolding vs Hillerød,2024-10-18,1,6,212.0,0.4769822061061859,nan,nan,none,none,nan,nan,nan,66.20732587863671,1.0,66.20732587863671
36513,60,1,52.9,46.9,Kolding,A. Beck,Kolding vs Hillerød,2024-10-18,1,6,212.0,0.4769822061061859,nan,nan,none,none,nan,nan,nan,47.20190674114765,2.0,66.20732587863671
36514,60,6,85.5,56.4,Kolding,C. Jørgensen,Kolding vs Hillerød,2024-10-18,16,6,212.0,0.4769822061061859,nan,nan,none,none,nan,nan,nan,15.849605673328279,3.0,66.20732587863671
36536,64,21,27.6,73.6,Kolding,J. Musbaudeen,Kolding vs Hillerød,2024-10-18,49,10,226.0,0.1307215243577957,nan,nan,none,none,nan,nan,nan,76.14932698323736,1.0,76.14932698323736
36537,64,21,27.6,73.6,Kolding,J. Musbaudeen,Kolding vs Hillerød,2024-10-18,1,10,226.0,0.1307215243577957,nan,nan,none,none,nan,nan,nan,76.14932698323736,2.0,76.14932698323736
36538,64,22,32.8,64.2,Kolding,M. Vestergård,Kolding vs Hillerød,2024-10-18,1,10,226.0,0.1307215243577957,nan,nan,none,none,nan,nan,nan,68.68391369163525,3.0,76.14932698323736
36539,64,30,72.1,40.0,Kolding,A. Beck,Kolding vs Hillerød,2024-10-18,1,10,226.0,0.1307215243577957,nan,nan,none,none,nan,nan,nan,29.63798238747031,4.0,76.14932698323736
36540,64,31,91.7,68.1,Kolding,S. Yatéké,Kolding vs Hillerød,2024-10-18,13,10,226.0,0.1307215243577957,nan,nan,none,none,nan,nan,nan,19.91230775173987,5.0,76.14932698323736
36622,92,17,72.3,14.1,Kolding,I. Tånnander,Kolding vs Hillerød,2024-10-18,1,7,310.0,0.1519770920276641,nan,nan,none,none,nan,nan,nan,45.34423888433899,1.0,45.34423888433899
36623,92,20,71.4,35.1,Kolding,V. Westh,Kolding vs Hillerød,2024-10-18,1,7,310.0,0.1519770920276641,nan,nan,none,none,nan,nan,nan,32.24856585958513,2.0,45.34423888433899
36624,92,21,77.9,51.6,Kolding,S. Yatéké,Kolding vs Hillerød,2024-10-18,1,7,310.0,0.1519770920276641,nan,nan,none,none,nan,nan,nan,22.157842855296174,3.0,45.34423888433899
36625,92,23,73.9,37.7,Kolding,V. Westh,Kolding vs Hillerød,2024-10-18,1,7,310.0,0.1519770920276641,nan,nan,none,none,nan,nan,nan,28.85307609250701,4.0,45.34423888433899
36626,92,24,90.8,34.0,Kolding,I. Tånnander,Kolding vs Hillerød,2024-10-18,15,7,310.0,0.1519770920276641,nan,nan,none,none,nan,nan,nan,18.456435192094926,5.0,45.34423888433899
36953,11,51,65.7,31.7,Horsens,A. Herdonsson,Kolding vs Horsens,2024-11-29,1,2,44.0,0.1611393839120865,nan,nan,none,none,nan,none,nan,38.87647103326123,1.0,38.87647103326123
36954,11,51,64.1,46.3,Horsens,K. Lusavec,Kolding vs Horsens,2024-11-29,49,2,44.0,0.1611393839120865,nan,nan,none,none,nan,none,nan,36.090164865237185,2.0,38.87647103326123
36955,11,52,68.3,50.4,Horsens,K. Lusavec,Kolding vs Horsens,2024-11-29,1,2,44.0,0.1611393839120865,nan,nan,none,none,nan,none,nan,31.702523558858847,3.0,38.87647103326123
36956,11,53,90.9,66.9,Horsens,K. Karikari,Kolding vs Horsens,2024-11-29,13,2,44.0,0.1611393839120865,nan,nan,none,none,nan,none,nan,19.194269978303424,4.0,38.87647103326123
36997,31,14,31.1,37.6,Kolding,A. Nørager,Kolding vs Horsens,2024-11-29,1,10,111.0,0.2684623003005981,nan,nan,none,none,nan,none,nan,70.00692822856892,1.0,70.00692822856892
36998,31,22,89.5,28.3,Kolding,I. Tånnander,Kolding vs Horsens,2024-11-29,1,10,111.0,0.2684623003005981,nan,nan,none,none,nan,none,nan,24.10684550081159,2.0,70.00692822856892
36999,31,24,91.5,47.7,Kolding,A. Beck,Kolding vs Horsens,2024-11-29,15,10,111.0,0.2684623003005981,nan,nan,none,none,nan,none,nan,8.805679985100525,3.0,70.00692822856892
37474,83,12,65.3,21.6,Kolding,A. Njai,Kolding vs Horsens,2025-04-21,1,3,281.0,0.1162014678120613,nan,nan,none,nan,nan,none,nan,44.84027207767589,1.0,44.84027207767589
37475,83,14,90.0,26.2,Kolding,L. Callø,Kolding vs Horsens,2025-04-21,1,3,281.0,0.1162014678120613,nan,nan,none,nan,nan,none,nan,25.815499220429576,2.0,44.84027207767589
37476,83,15,88.4,41.5,Kolding,A. Njai,Kolding vs Horsens,2025-04-21,16,3,281.0,0.1162014678120613,nan,nan,none,nan,nan,none,nan,14.38089009762608,3.0,44.84027207767589
37852,18,15,76.2,24.4,Hvidovre,F. Krogstad,Kolding vs Hvidovre,2025-04-11,1,6,55.0,0.2583842873573303,nan,nan,none,nan,nan,nan,nan,34.954255821001254,1.0,34.954255821001254
