description,match_id,game_id,team_name,timeMin,timeSec,contestantId,frames_ball40,frames_success,success_pct,def_line_from_own_goal_mean,ball_from_own_goal_mean,percent_succes_mean
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,5,a9vw7ikerpr4cuweeeka5aneg,25,4,16.0,23.668159661865232,46.471759661865235,91.6
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,6,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,27.757759661865233,55.794559661865236,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,7,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,31.928159661865234,65.11735966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,8,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.02855966186523,73.63895966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,9,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,40.38775966186523,77.84135966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,10,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,44.609359661865234,80.98055966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,11,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.03415966186523,84.82695966186525,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,12,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,50.861759661865236,89.69335966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,13,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,52.578559661865235,87.49495966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,14,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,52.78735966186524,82.61775966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,15,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,51.62655966186523,72.84855966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,16,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,51.260959661865236,68.92895966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,17,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,51.923359661865234,67.07775966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,18,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,52.44535966186523,66.03495966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,19,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,52.96415966186523,64.34735966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,20,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,53.42975966186523,65.85535966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,21,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,53.78495966186523,67.84375966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,22,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,54.28815966186524,72.97375966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,23,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,55.95215966186524,76.51535966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,24,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,57.99615966186523,76.32335966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,25,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,59.96135966186524,78.18255966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,26,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,61.83655966186523,80.18335966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,27,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,63.18135966186524,81.97615966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,28,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,64.36495966186523,82.31295966186522,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,29,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,65.83935966186523,77.36255966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,30,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,65.56255966186524,75.77455966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,31,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,64.46055966186523,78.42055966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,32,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,64.14135966186524,88.22215966186525,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,33,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,65.43375966186524,93.86055966186522,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,34,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,66.96015966186523,97.15975966186522,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,35,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,68.06815966186522,97.50215966186522,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,36,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,68.43815966186524,92.10855966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,37,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,66.66855966186523,78.81375966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,38,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,62.614959661865235,65.33575966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,39,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,55.79335966186523,53.50095966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,40,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.57375966186523,45.55575966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,41,a9vw7ikerpr4cuweeeka5aneg,7,7,100.0,44.28970251900809,41.07684537615095,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,45,a9vw7ikerpr4cuweeeka5aneg,18,18,100.0,37.30811521742079,44.816448550754124,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,46,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,38.22975966186523,49.51895966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,47,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,38.42455966186523,51.242959661865235,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,48,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,38.010959661865236,50.92575966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,49,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,37.581759661865235,46.39455966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,50,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.93735966186524,42.98575966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,51,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.19615966186524,40.72575966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,52,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,35.78455966186523,41.81495966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,53,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,35.877759661865234,42.45175966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,54,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.57695966186523,43.39975966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,55,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,37.48535966186524,43.907359661865236,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,56,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,38.14175966186524,41.952959661865236,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,57,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,39.54095966186524,40.102959661865235,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,58,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,38.987359661865234,40.151359661865236,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,8,59,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,35.94895966186523,41.43295966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,0,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,33.43095966186524,42.90855966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,1,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,32.26815966186523,47.73335966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,2,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,33.57615966186523,51.572559661865235,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,3,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.64375966186523,58.178559661865236,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,4,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,40.105759661865235,66.65615966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,5,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,43.212159661865236,67.55895966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,6,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,45.93735966186523,72.82175966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,7,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,48.32175966186524,78.64215966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,8,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,50.286159661865234,86.84655966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,9,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,52.02135966186523,90.57975966186522,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,10,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,53.460159661865234,94.88535966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,11,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,54.53455966186523,86.93215966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,12,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,54.87535966186523,73.93815966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,15,a9vw7ikerpr4cuweeeka5aneg,24,24,100.0,45.677976328531905,43.2254763285319,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,16,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,42.02695966186523,42.07735966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,17,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,38.87575966186524,42.060159661865235,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,18,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,36.89735966186524,42.04415966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,19,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,35.551359661865234,42.02775966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,20,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,34.481359661865234,42.010959661865236,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,21,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,33.402159661865234,41.99495966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,22,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,32.084959661865234,41.977759661865235,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,23,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,30.830959661865236,41.96095966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,24,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,29.851759661865234,41.94575966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,25,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,29.452559661865234,41.92815966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,26,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,29.147359661865234,41.91175966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,27,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,28.435359661865235,41.895759661865235,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,28,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,27.680159661865236,41.87815966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,29,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,27.048159661865235,41.862559661865234,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,30,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,26.693759661865233,41.84655966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,31,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,26.800559661865236,41.828559661865235,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,32,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,27.004159661865234,41.81255966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,33,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,27.434959661865232,41.79655966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,34,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,28.209359661865232,41.94335966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,35,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,29.062159661865234,48.40615966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,36,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,30.042959661865233,48.154159661865236,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,37,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,31.011759661865234,44.23215966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,38,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,32.06535966186524,47.06415966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,39,a9vw7ikerpr4cuweeeka5aneg,2,2,100.0,32.517559661865235,51.31755966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,52,a9vw7ikerpr4cuweeeka5aneg,10,10,100.0,30.726559661865235,45.83155966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,9,53,a9vw7ikerpr4cuweeeka5aneg,8,8,100.0,30.206309661865234,41.37880966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,2,a9vw7ikerpr4cuweeeka5aneg,18,18,100.0,30.787559661865235,43.95811521742079,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,3,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,31.322159661865236,46.944559661865235,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,4,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,32.840559661865235,49.89695966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,5,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,35.045359661865234,54.42095966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,6,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,37.785759661865235,57.575759661865234,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,7,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,40.669759661865236,60.54095966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,8,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,43.71055966186523,71.02735966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,9,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,46.64055966186524,83.84615966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,10,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,49.15335966186523,94.92815966186522,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,11,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,50.69855966186524,103.17975966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,12,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,52.20415966186523,105.76775966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,13,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,53.690959661865236,105.39095966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,14,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,54.23735966186524,105.72535966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,15,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,54.18415966186523,103.98255966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,16,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,53.56855966186524,100.70935966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,17,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,53.008159661865236,100.05495966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,18,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,52.25055966186524,99.83295966186525,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,19,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,51.77135966186523,99.65175966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,20,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,51.39375966186523,100.16255966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,21,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,51.05735966186523,100.93895966186523,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,22,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,50.65295966186523,88.05655966186524,100.0
HVI - ACH : 2025-8-4,byfv298dz7mcx3c3svchnciz8,66a1cbc5-f514-44ff-b8c0-c66569c4338f,ACH,10,23,a9vw7ikerpr4cuweeeka5aneg,25,25,100.0,49.780159661865234,81.12495966186523,100.0
