type,overall.away,overall.home,overall.middle,interval_type,interval,away,home,middle,label,match_id,league_name,country,date,home_team,away_team
territorialThird,31.0,26.3,42.7,15,0-15,27.9,22.4,49.7,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,15,16-30,26.5,19.9,53.6,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,15,31-45,38.1,22.6,39.3,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,15,46-60,40.9,22.7,36.4,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,15,61-75,38.0,38.0,24.0,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,15,76-90,20.1,33.7,46.2,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,45,0-45,30.9,21.6,47.5,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,45,46-90,31.0,31.8,37.2,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,42.2,57.8,NaN,5,0-5,65.9,34.1,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,6-10,73.0,27.0,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,11-15,45.5,54.5,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,16-20,20.4,79.6,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,21-25,23.9,76.1,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,26-30,22.2,77.8,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,31-35,31.7,68.3,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,36-40,77.4,22.6,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,41-45,30.6,69.4,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,46-50,40.3,59.7,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,51-55,67.7,32.3,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,56-60,30.2,69.8,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,61-65,33.3,66.7,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,66-70,39.0,61.0,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,71-75,50.0,50.0,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,76-80,33.3,66.7,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,81-85,40.0,60.0,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,5,86-90,39.7,60.3,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,15,0-15,58.5,41.5,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,15,16-30,22.1,77.9,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,15,31-45,46.7,53.3,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,15,46-60,46.0,54.0,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,15,61-75,40.3,59.7,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,15,76-90,37.8,62.2,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,45,0-45,42.7,57.3,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
ballPossession,42.2,57.8,NaN,45,46-90,41.8,58.2,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,0-5,56.8,43.2,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,6-10,51.4,48.6,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,11-15,50.0,50.0,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,16-20,46.9,53.1,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,21-25,50.0,50.0,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,26-30,42.6,57.4,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,31-35,38.3,61.7,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,36-40,62.9,37.1,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,41-45,54.8,45.2,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,46-50,62.5,37.5,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,51-55,75.4,24.6,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,56-60,42.9,57.1,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,61-65,56.9,43.1,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,66-70,36.6,63.4,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,71-75,59.5,40.5,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,76-80,68.6,31.4,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,81-85,71.1,28.9,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,5,86-90,30.9,69.1,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,15,0-15,52.4,47.6,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,15,16-30,46.3,53.7,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,15,31-45,52.2,47.8,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,15,46-60,60.5,39.5,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,15,61-75,51.5,48.5,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,15,76-90,53.7,46.3,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,45,0-45,50.4,49.6,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorial,53.2,46.8,NaN,45,46-90,55.8,44.2,NaN,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,0-5,6.8,29.5,63.7,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,6-10,16.2,27.0,56.8,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,11-15,25.8,25.8,48.4,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,16-20,36.7,18.4,44.9,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,21-25,30.4,32.6,37.0,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,26-30,29.6,11.1,59.3,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,31-35,33.3,13.3,53.4,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,36-40,11.3,27.4,61.3,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,41-45,29.0,27.4,43.6,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,46-50,4.2,23.6,72.2,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,51-55,15.4,43.1,41.5,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,56-60,27.0,19.0,54.0,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,61-65,21.6,23.5,54.9,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,66-70,43.9,14.6,41.5,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,71-75,14.3,33.3,52.4,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,76-80,11.8,33.3,54.9,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,81-85,8.9,33.3,57.8,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,5,86-90,48.5,20.6,30.9,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,15,0-15,17.7,27.2,55.1,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,15,16-30,32.2,20.1,47.7,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,15,31-45,24.5,22.8,52.7,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,15,46-60,15.0,28.5,56.5,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,15,61-75,26.1,23.9,50.0,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,15,76-90,26.2,28.0,45.8,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,45,0-45,24.8,23.3,51.9,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
territorialThird,23.2,25.3,51.5,45,46-90,21.7,27.1,51.2,Hobro vs Middelfart,bw8yfbru8ng8r1m2aj5cptx5g,1_Division,DNK,2025-07-27,Hobro,Middelfart
