team_name,contestantId,match_id,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837119451,293,1,32,53,1,39.0,24.1,L. Vigen,113.0,69.0,NaN,,Esbjerg vs AaB,2025-08-19,25.5,30.3,0.00000591,NaN,NaN,NaN,14.8,2.9,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,27.0,0.0,aqc0qritba195wf770gyd1149,A. Skipper,draw,1973,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837121015,354,1,37,21,1,99.5,99.5,M. Nielsen,122.0,74.0,1.0,,Esbjerg vs AaB,2025-08-19,95.1,40.6,0.04198839,NaN,NaN,13,40.3,4.6,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4.0,0.014606867916882038,697f50qoetodmfe8ybcuey2ac,E. Makolli,draw,2241,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837121021,355,13,37,25,1,90.5,40.3,E. Makolli,122.0,74.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,0.014606867916882038,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.014606867916882038,,,draw,2245,2,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837121123,330,1,37,38,1,52.8,-1.0,A. Lausen,124.0,75.0,NaN,,Esbjerg vs AaB,2025-08-19,47.3,9.9,0.00000952,NaN,NaN,NaN,9.4,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,28.0,0.0,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,2258,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837122621,393,1,41,12,1,99.5,0.5,M. Kallesøe,132.0,80.0,1.0,,Esbjerg vs AaB,2025-08-19,92.0,49.9,0.07639978,NaN,NaN,15,34.5,1.8,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.09224417805671692,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,draw,2472,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837122625,394,44,41,14,1,90.6,50.2,C. Olsson,132.0,80.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.09224417805671692,,,draw,2474,2,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837122641,395,15,41,14,1,92.3,48.9,C. Olsson,132.0,80.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,0.09224417805671692,0.2744240164756775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.09224417805671692,,,draw,2474,3,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837123709,409,1,43,46,1,88.0,101.7,M. Nielsen,139.0,82.0,NaN,,Esbjerg vs AaB,2025-08-19,90.3,94.8,0.00015924,NaN,NaN,NaN,5.3,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,3.0,0.0,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,draw,2626,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837123711,410,61,43,49,1,90.3,94.8,A. Jasson,139.0,82.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3.0,0.0,,,draw,2629,2,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837124023,421,1,44,25,1,99.5,0.5,M. Kallesøe,143.0,84.0,NaN,,Esbjerg vs AaB,2025-08-19,97.9,7.6,0.00044495,NaN,NaN,NaN,5.1,1.9,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.0,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,draw,2665,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837124043,422,1,44,27,0,95.4,6.4,M. Nielsen,143.0,84.0,NaN,,Esbjerg vs AaB,2025-08-19,94.7,46.6,NaN,NaN,NaN,NaN,27.3,1.6,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.0,,,draw,2667,2,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837131419,433,1,45,13,0,21.1,101.9,S. Eng Strand,160.0,93.0,NaN,,Esbjerg vs AaB,2025-08-19,37.4,83.0,NaN,NaN,NaN,NaN,21.4,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,draw,2713,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837131833,441,1,45,59,0,32.6,-1.2,J. Buus,163.0,95.0,NaN,,Esbjerg vs AaB,2025-08-19,48.0,4.9,NaN,NaN,NaN,NaN,16.7,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,draw,2759,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837131987,445,1,46,13,1,62.0,-1.2,L. From,165.0,95.0,NaN,,Esbjerg vs AaB,2025-08-19,56.8,19.5,0.00004203,NaN,NaN,NaN,15.1,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,16.0,0.0,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,2773,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837125109,398,1,46,52,1,79.4,101.7,A. Lausen,156.0,89.0,NaN,,Esbjerg vs AaB,2025-08-19,61.4,88.1,0.00008351,NaN,NaN,NaN,21.0,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,7.0,0.0,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,draw,2812,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837132781,467,1,47,46,1,99.5,99.5,A. Lausen,172.0,101.0,NaN,,Esbjerg vs AaB,2025-08-19,87.5,31.3,0.00443051,NaN,NaN,NaN,48.1,4.4,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.08744004368782043,4krwgfspxdgpq1pli11b04iga,M. Brajanac,draw,2866,1,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837132799,468,1,47,50,1,92.5,31.3,M. Brajanac,172.0,101.0,1.0,,Esbjerg vs AaB,2025-08-19,90.9,53.0,0.10113916,NaN,NaN,15,14.9,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.08744004368782043,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,2870,2,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837132805,469,15,47,51,1,91.5,50.7,L. Vigen,172.0,101.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,0.08744004368782043,0.22175592184066772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.08744004368782043,,,draw,2871,3,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837133637,495,1,49,35,1,3.7,46.4,V. Müller,179.0,104.0,NaN,,Esbjerg vs AaB,2025-08-19,8.3,70.5,0.00000032,NaN,NaN,NaN,17.1,1.3,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,19.0,0.060990218073129654,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,draw,2975,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837134213,502,1,50,48,1,99.5,0.5,M. Nielsen,180.0,104.0,NaN,,Esbjerg vs AaB,2025-08-19,92.8,60.0,0.02876926,NaN,NaN,NaN,41.1,1.7,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1.0,0.0,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,draw,3048,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837970045,960,61,50,49,0,92.2,62.0,E. Makolli,180.0,104.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1.0,0.0,,,draw,3049,2,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837134371,504,1,51,11,1,68.4,102.0,O. Ross,181.0,104.0,NaN,,Esbjerg vs AaB,2025-08-19,62.4,96.6,0.00003653,NaN,NaN,NaN,7.3,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,7.0,0.0,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,draw,3071,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837135077,528,1,52,55,1,67.7,101.0,M. Nielsen,188.0,108.0,NaN,,Esbjerg vs AaB,2025-08-19,68.9,94.0,0.00005991,NaN,NaN,NaN,4.9,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,34.0,0.0,5y2mfgruizah0ylcz7q1abw9g,A. Håpnes,draw,3175,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837135495,541,1,53,52,1,55.8,79.3,A. Håpnes,189.0,108.0,NaN,,Esbjerg vs AaB,2025-08-19,50.9,35.6,0.00015355,NaN,NaN,NaN,30.2,4.5,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4.0,0.0,697f50qoetodmfe8ybcuey2ac,E. Makolli,draw,3232,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837135735,507,1,54,18,0,58.8,101.8,S. Eng Strand,190.0,109.0,NaN,,Esbjerg vs AaB,2025-08-19,75.4,91.6,NaN,NaN,NaN,NaN,18.8,5.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,draw,3258,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837135817,510,1,54,26,1,69.9,101.4,S. Eng Strand,191.0,109.0,NaN,,Esbjerg vs AaB,2025-08-19,58.1,78.2,0.00007043,NaN,NaN,NaN,20.1,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,9.0,0.0,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,3266,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837136141,514,1,55,5,1,99.5,0.5,P. Bjur,192.0,109.0,NaN,,Esbjerg vs AaB,2025-08-19,95.2,69.7,0.00481503,NaN,NaN,NaN,47.3,1.7,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.0,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,draw,3305,1,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837136157,515,1,55,10,0,94.0,69.9,L. Vigen,192.0,109.0,NaN,,Esbjerg vs AaB,2025-08-19,97.7,46.0,NaN,NaN,NaN,NaN,16.7,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.0,,,draw,3310,2,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837136709,522,1,56,26,1,40.5,93.2,S. Eng Strand,196.0,111.0,NaN,,Esbjerg vs AaB,2025-08-19,33.9,72.3,0.00001057,NaN,NaN,NaN,15.8,4.3,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,6.0,0.0,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,draw,3386,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837137819,543,1,59,3,1,68.0,-0.8,P. Tjørnelund,202.0,115.0,NaN,,Esbjerg vs AaB,2025-08-19,85.6,31.1,0.00159371,NaN,NaN,NaN,28.5,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,3.0,0.0,4krwgfspxdgpq1pli11b04iga,M. Brajanac,draw,3543,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837137851,544,1,59,6,0,85.9,31.3,M. Brajanac,202.0,115.0,NaN,,Esbjerg vs AaB,2025-08-19,88.2,16.0,NaN,NaN,NaN,NaN,10.7,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3.0,0.0,,,draw,3546,2,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837138631,614,1,61,1,1,71.2,101.6,O. Ross,211.0,122.0,NaN,,Esbjerg vs AaB,2025-08-19,85.2,95.1,0.00013171,NaN,NaN,NaN,15.4,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,13.0,0.0,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,draw,3661,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837138643,615,1,61,3,1,84.8,92.0,M. Nielsen,211.0,122.0,NaN,,Esbjerg vs AaB,2025-08-19,77.5,95.3,0.0005974,NaN,NaN,NaN,8.0,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,13.0,0.0,5lz41celw55rz3zh8pohclw5w,O. Ross,draw,3663,2,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837138687,616,1,61,7,1,79.8,94.2,O. Ross,211.0,122.0,NaN,,Esbjerg vs AaB,2025-08-19,61.0,88.7,0.00026292,NaN,NaN,NaN,20.1,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,13.0,0.0,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,draw,3667,3,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837139285,568,1,63,20,0,53.3,83.8,S. Eng Strand,214.0,125.0,NaN,,Esbjerg vs AaB,2025-08-19,72.2,26.6,NaN,NaN,NaN,NaN,43.7,5.2,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,3800,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837139553,647,1,64,14,1,83.5,101.0,M. Nielsen,218.0,128.0,NaN,,Esbjerg vs AaB,2025-08-19,72.7,78.8,0.00033348,NaN,NaN,NaN,18.9,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,2.0,0.0,5y2mfgruizah0ylcz7q1abw9g,A. Håpnes,draw,3854,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837139555,648,3,64,16,0,82.8,88.1,A. Håpnes,218.0,128.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.0,,,draw,3856,2,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837139721,582,1,64,46,1,57.5,-1.4,P. Tjørnelund,222.0,131.0,NaN,,Esbjerg vs AaB,2025-08-19,43.6,11.0,0.00000975,NaN,NaN,NaN,16.9,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,27.0,0.0,aqc0qritba195wf770gyd1149,A. Skipper,draw,3886,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837140075,659,1,65,51,1,14.7,56.3,V. Müller,224.0,132.0,NaN,,Esbjerg vs AaB,2025-08-19,19.4,47.0,0.00000126,NaN,NaN,NaN,8.0,5.4,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,24.0,0.0,697f50qoetodmfe8ybcuey2ac,E. Makolli,draw,3951,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837140317,669,1,66,36,1,54.6,102.0,M. Nielsen,225.0,132.0,NaN,,Esbjerg vs AaB,2025-08-19,41.2,93.8,0.00000613,NaN,NaN,NaN,15.1,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,36.0,0.0,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,draw,3996,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837140571,600,1,67,22,1,22.5,90.3,S. Eng Strand,226.0,133.0,NaN,,Esbjerg vs AaB,2025-08-19,17.4,80.0,0.00000103,NaN,NaN,NaN,8.8,4.1,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,6.0,0.0,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,draw,4042,1,freekick
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837140653,604,1,67,39,0,29.9,101.4,S. Eng Strand,227.0,133.0,NaN,,Esbjerg vs AaB,2025-08-19,53.6,91.0,NaN,NaN,NaN,NaN,25.9,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,draw,4059,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837141433,708,1,70,30,1,99.5,0.5,M. Nielsen,234.0,138.0,1.0,,Esbjerg vs AaB,2025-08-19,85.8,10.9,0.00104215,NaN,NaN,13,16.0,2.7,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4.0,0.02339114248752594,697f50qoetodmfe8ybcuey2ac,E. Makolli,Esbjerg,4230,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837141439,709,13,70,34,1,86.7,26.0,E. Makolli,234.0,138.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,0.02339114248752594,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.02339114248752594,,,Esbjerg,4234,2,corner
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837141711,715,1,71,14,1,52.2,-1.1,M. Kallesøe,237.0,140.0,NaN,,Esbjerg vs AaB,2025-08-19,36.8,29.2,0.00000767,NaN,NaN,NaN,26.2,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,37.0,0.0,697f50qoetodmfe8ybcuey2ac,E. Makolli,Esbjerg,4274,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837141975,728,1,72,7,1,66.4,102.0,M. Nielsen,238.0,140.0,NaN,,Esbjerg vs AaB,2025-08-19,77.1,90.0,0.00012689,NaN,NaN,NaN,13.9,5.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,8.0,0.0,5y2mfgruizah0ylcz7q1abw9g,A. Håpnes,Esbjerg,4327,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837141989,729,1,72,9,1,77.2,94.2,A. Håpnes,238.0,140.0,NaN,,Esbjerg vs AaB,2025-08-19,72.1,97.5,0.00031133,NaN,NaN,NaN,5.8,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,8.0,0.0,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,Esbjerg,4329,2,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837142097,623,1,72,33,1,8.1,-1.6,P. Tjørnelund,239.0,141.0,NaN,,Esbjerg vs AaB,2025-08-19,38.9,10.4,0.00000115,NaN,NaN,NaN,33.4,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,4.0,0.0,4krwgfspxdgpq1pli11b04iga,M. Brajanac,Esbjerg,4353,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,c41c310fh94uzujhl479jlxxw,2837142221,743,1,73,1,1,50.8,-1.1,M. Kallesøe,241.0,142.0,NaN,,Esbjerg vs AaB,2025-08-19,34.6,27.3,0.00000582,NaN,NaN,NaN,25.7,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,16.0,0.0,697f50qoetodmfe8ybcuey2ac,E. Makolli,Esbjerg,4381,1,throw_in
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837142635,637,1,74,16,1,99.5,0.5,P. Bjur,245.0,145.0,NaN,,Esbjerg vs AaB,2025-08-19,92.2,63.6,0.01386323,NaN,NaN,NaN,43.6,1.7,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,8.0,0.06533645838499069,aqc0qritba195wf770gyd1149,A. Skipper,Esbjerg,4456,1,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837142653,638,1,74,20,1,92.3,67.3,A. Skipper,245.0,145.0,NaN,,Esbjerg vs AaB,2025-08-19,88.0,37.0,0.03202685,NaN,NaN,NaN,21.1,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,8.0,0.06533645838499069,6hmsrr08cllpl4iumu92zskbt,L. From,Esbjerg,4460,2,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837142663,639,1,74,23,1,87.3,41.3,L. From,245.0,145.0,1.0,,Esbjerg vs AaB,2025-08-19,93.4,56.0,0.15528708,NaN,NaN,15,11.9,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,8.0,0.06533645838499069,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,Esbjerg,4463,3,corner
Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,c41c310fh94uzujhl479jlxxw,2837142673,640,44,74,24,1,91.9,57.6,A. Troelsen,245.0,145.0,NaN,,Esbjerg vs AaB,2025-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,8.0,0.06533645838499069,,,Esbjerg,4464,4,corner
